spotify_id,galiboo_id,anger,happiness,neutral,sadness,surprise
5aIqB5nVVvmFsvSdExz408,5a41925f8cc3d0d2d4240174,0.1770484352,0.3728139277,0.0822190109,0.0049191985,0.3629994276
3Ru2TrTHHC2bWnOyp2LAL3,5a419ad98cc3d0d2d4246fb9,0.1471341863,0.4018979291,0.088663466,0.0049200515,0.3573843671
0akZcna6MlOPRo0reVTaPr,5a41c2b28cc3d0d2d42ad824,0.2932885001,0.1490867235,0.3252326777,0.0534591134,0.1789329854
1Yunxnwa5znrQ9Ha7dZeHO,5a41b3098cc3d0d2d42893a6,0.2282662985,0.1414676099,0.4086547065,0.0853762928,0.1362350922
5ammRFhN6wQXM30xlhndC5,5a3fe334d836490c1871b984,0.2234683339,0.3274938972,0.1375933742,0.0064246904,0.3050197043
6zmLTiN3NBNCDECRbbJKkT,5a41917a8cc3d0d2d423f68a,0.1964141564,0.3512513959,0.1058135407,0.0100139115,0.3365069954
6UOV42aOSJ5YrbYzLIfLwr,5a3fdc31d836490c18716a0f,0.2044263535,0.3538455366,0.0981071092,0.0039355859,0.3396854148
1aVONoJ0EM97BB26etc1vo,5a3fb4a5d836490c186f8665,0.2855614014,0.2136110346,0.2596755982,0.0242562764,0.2168956894
7sBx432MZn1MzHeYHAA5qr,5a3fd515d836490c18710d43,0.2626881555,0.1989304081,0.2798629762,0.0432199158,0.2152985445
4NJhFmfw43RLBLjQvxDuRS,5a4191848cc3d0d2d423f6ff,0.2211237141,0.3188032222,0.1358082157,0.014318649,0.3099461989
72T7KgrFiMTgXRWxfuDn5o,5a3fbef2d836490c1870087c,0.1869341694,0.3706557729,0.0778275611,0.0030831002,0.3614993964
4fTWIwXX49PpfrhxBHfkkw,5a41b7a28cc3d0d2d42a36dc,0.2709576705,0.2302804444,0.3811323784,0.0744230498,0.0432064568
6jlWj6y00bMQt8XoKuCjyZ,5a3fb233d836490c186f6856,0.2643335061,0.2417157865,0.2060129221,0.0405033221,0.2474344631
3QWSC5ZtiBj1Kfr2BL46lW,5a3fd953d836490c187147fd,0.1902450503,0.3669349161,0.0763263033,0.0024691598,0.3640245706
3INcDDCxVKMIQT6rfR7kud,5a3fe879d836490c1871efa3,0.2430825029,0.2872762541,0.1796534607,0.0162129648,0.2737748176
7ApWhtmpJkPyd5WjwDdDfX,5a418f848cc3d0d2d423dd31,0.1557414636,0.3980069875,0.0627934108,0.0039172081,0.37954093
14MtanGZe4G1fzC8raLFUK,5a3fc9fcd836490c18709e83,0.2600784956,0.1771742007,0.3196870056,0.0393902537,0.2036700445
01bcKKbxVmqtgEu2bhMg9M,5a419a648cc3d0d2d42469e9,0.2091146282,0.3274914214,0.1651004372,0.0096722516,0.2886212616
0daugAjUgbJSqdlyYNwIbT,5a3fb008d836490c186f4be0,0.2668627514,0.1976023202,0.2899221236,0.0360933644,0.2095194403
3enRG6NEAfCkJI2muGcnT1,5a3fc256d836490c187035ba,0.2638183997,0.2844965679,0.3425518116,0.0643340093,0.0447992115
1qwdTaVUdjYJLLoxtFmsqr,5a41abb98cc3d0d2d425dd4c,0.1840639834,0.3701058685,0.0696959442,0.0026588854,0.3734753185
2kEDso93O2hDgCbnuiSkkZ,5a3fdb28d836490c18715dc0,0.2131563093,0.3439106372,0.1016243568,0.0051566999,0.3361519967
4k1ELeJKT1ISyDv8JivPpB,5a3fd2d2d836490c1870f5cb,0.2547778981,0.2653174319,0.3766006677,0.0661769215,0.0371270808
4c1334GoVHAjS9mzq7Gb5S,5a4194098cc3d0d2d4241660,0.1813267476,0.3697093403,0.1130599441,0.0086334634,0.3272705047
5MPJKwuEzyWgfueKrogllD,5a3fc190d836490c18702c61,0.230881074,0.2922032296,0.1884179051,0.014335826,0.2741619653
7dBCtHnpE9LRrRftcPRbJr,5a41aa648cc3d0d2d42561aa,0.2104518047,0.3066510339,0.1759417342,0.021477323,0.2854781043
0Ir2YUbOtgP5GeOzQicQ44,5a3fb1b9d836490c186f6297,0.2019195192,0.3481760765,0.1133553278,0.0068331601,0.3297159164
2pvyE8W9RWESQxkyAWZqgY,5a3fe494d836490c1871c7fc,0.1936972439,0.3529424488,0.0938151642,0.006269958,0.3532751852
3m6alJyeKYSCZ8078ttfaH,5a41b1168cc3d0d2d427e74c,0.2512788738,0.2700095044,0.3648547576,0.0678567344,0.0460001299
2D8fHWnDV83da2aXmF1EaD,5a41acbf8cc3d0d2d4264617,0.2846308092,0.265980321,0.3482860323,0.0564554259,0.0446474115
1OpE6RVs0OBi3NtYklybgW,5a419b558cc3d0d2d42475b0,0.2699005827,0.2213206937,0.2460330595,0.0343544811,0.2283911831
0bc7dhY6YXL35m1G0jVwuW,5a41c09e8cc3d0d2d42ac677,0.2597194488,0.2652697167,0.3780717716,0.0617718115,0.0351672514
57vhIhkzqXdrZnLoD0yl9C,5a3fe518d836490c1871cd3d,0.2497640249,0.1534797041,0.3573502827,0.0672952516,0.1721107368
0YC192cP3KPCRWx8zr8MfZ,5a419e418cc3d0d2d424978d,0.2913367223,0.2210800157,0.3526672332,0.0605998682,0.0743161606
6R8Xep48pgKRWzTBchSwO9,5a41a4328cc3d0d2d424e0f3,0.2398802342,0.2133704435,0.2745184406,0.0445539724,0.2276769092
5vfEaoOBcK0Lzr07WN8KaK,5a3fc779d836490c1870762c,0.2623971443,0.2748039473,0.3641467935,0.0614941723,0.0371579426
69lxxQvsfAIoQbB20bEPFC,5a4190d08cc3d0d2d423ee26,0.1870977501,0.3737629729,0.0790413006,0.0024841388,0.3576138377
0Jp69mxqkh48HY3mQULngU,5a419d0a8cc3d0d2d42489b0,0.1989484562,0.3247318815,0.1537613895,0.0127980735,0.3097601993
6s1pCNXcbdtQJlsnM1hRIA,5a4190b08cc3d0d2d423ec45,0.2043721409,0.3324513395,0.1573372117,0.0143559583,0.2914833496
28j8lBWDdDSHSSt5oPlsX2,5a419bca8cc3d0d2d4247b42,0.2164056209,0.3172386369,0.174170761,0.0084480674,0.2837369137
67ONfRSpITV4rWHCQGSS3R,5a3fdaefd836490c18715b72,0.275471588,0.258202292,0.3701476935,0.056804592,0.0393738345
3PhL2Vdao2v8SS8AptuhAr,5a3faf0fd836490c186f3da3,0.2053143183,0.3381520954,0.1173335991,0.0129344394,0.3262655478
2fsxWaUlPGliEYa0nnnTtd,5a41b0648cc3d0d2d427a35e,0.2293513883,0.3151683672,0.1415607675,0.0082900174,0.3056294596
7qI4vqqUV9AMaiIDXsZ21V,5a41afaa8cc3d0d2d4275b44,0.2756491934,0.1908140807,0.2815340162,0.048584266,0.2034184436
1W6r0ywZ5r1eQ2UnV7MlUJ,5a3fbd54d836490c186ff3d1,0.2546510278,0.2260680236,0.4105876056,0.0695289821,0.0391643609
5KFXAufcOTSKibMfLnmyYC,5a4192ee8cc3d0d2d4240845,0.274611949,0.2403632894,0.3864358019,0.0599039997,0.03868496
6P6SqdQjXIzTWKj5QBWliY,5a3fc36dd836490c1870410b,0.1762933558,0.381670037,0.0642770439,0.0022809979,0.3754785654
1JOQXgYdQV2yfrhewqx96o,5a41a7fa8cc3d0d2d4250a1f,0.2087886711,0.3562247509,0.0948797874,0.0046219113,0.3354848793
5GMZzcgmUwopsHBB7TyCsy,5a41c1d38cc3d0d2d42ad046,0.3199861499,0.2368738691,0.3296754591,0.0502720362,0.0631924857
6iDaoPZVgxrTkndDCisX8F,5a3fc08bd836490c18701ea4,0.2045208524,0.3344432445,0.1406097234,0.0102920609,0.3101341187
60ETw93KnLzkysVpiZ3VYA,5a3fdbbdd836490c187164d0,0.2514115484,0.2732948218,0.3810912675,0.0605349693,0.0336673929
3YcBF2ttyueytpXtEzn1Za,5a3fd523d836490c18710dbe,0.2773085258,0.2585274897,0.3406900654,0.0635299584,0.0599439606
1YuknfkSYTTbolRpwZBOv4,5a41a23a8cc3d0d2d424cb1f,0.2032296603,0.3573865671,0.089267967,0.0032188326,0.3468969729
6s1pCNXcbdtQJlsnM1hRIA,5a41a7fc8cc3d0d2d4250a39,0.3220659416,0.1639078863,0.2972684277,0.0301302231,0.1866275213
2IQDM5URYGYfSMmwhTCmyy,5a41aac38cc3d0d2d4258376,0.2540461168,0.2891867887,0.358258164,0.0617485192,0.0367604112
3dAnWbqTzCOK1jdiK2v3gI,5a4193d48cc3d0d2d42413cf,0.2753598422,0.1882441887,0.3604715748,0.0565394425,0.1193849518
4uiMn2g0pgTrhN096QJhbp,5a41a1348cc3d0d2d424b9c0,0.1858018107,0.3700571469,0.0680253708,0.0031005614,0.3730151103
3iWBmARhWjEAX8u6fDg1ZD,5a3fecd6d836490c1872283a,0.294890853,0.2098598932,0.3552050939,0.0586259323,0.0814182276
2z3984YB48d3CFltzVlFYE,5a41af9b8cc3d0d2d4275557,0.2623984174,0.2745836298,0.3587125226,0.0622660489,0.0420393813
5BvJzeQpmsdsFp4HGUYUEx,5a4198008cc3d0d2d4244b31,0.2383116682,0.2996454858,0.1635514762,0.0088749721,0.2896163976
5zoKOcTDI9EMOhGNaxL708,5a419c7a8cc3d0d2d424835b,0.1397599482,0.4075245187,0.0897951769,0.0052446001,0.3576757561
3MuPVbFDynbq9zRTAqjRxi,5a3fec6fd836490c187223cd,0.3042951863,0.1703404441,0.2921579641,0.0350853547,0.1981210508
7jzR5qj8vFnSu5JHaXgFEr,5a41abe68cc3d0d2d425ef22,0.3257145458,0.1619413919,0.2994633356,0.0259080288,0.1869726979
34UhPkLbtFKRq3nmfFgejG,5a3fbb5fd836490c186fd7c1,0.2632325389,0.2262636902,0.3703559525,0.0667537982,0.0733940202
1O9rhv6tMHchfb6Qx2yd6O,5a41bb6f8cc3d0d2d42a9336,0.2382166206,0.2762812636,0.2104401723,0.0153932365,0.2596687071
5z1FDKqosEGwr8HrgzNa0q,5a41a4548cc3d0d2d424e243,0.2615461163,0.2420650869,0.2376526634,0.0239306676,0.2348054657
5BKzvAPtNXnt0LwzGvKOH3,5a3faf30d836490c186f3fa0,0.33354052,0.1392313345,0.322083103,0.0386160729,0.1665289696
4gzpq5DPGxSnKTe4SA8HAU,5a3fc35dd836490c18704073,0.263236734,0.2389492879,0.2407429744,0.0241004007,0.2329706031
1nBFYjnV0WPd4AmkrsiZei,5a418dac8cc3d0d2d423cfbe,0.2833533503,0.2359774449,0.3722367872,0.0589160253,0.0495163924
43ZHCT0cAZBISjO8DG9PnE,5a3fe3d5d836490c1871bfc5,0.2477390804,0.2640134479,0.2251935023,0.0143280503,0.2487259191
45YbCFM0an4hsEXMdQ4k3b,5a3fe4b9d836490c1871c970,0.2788178117,0.1796921984,0.3019626435,0.0425327697,0.1969945767
65ClS4MjQwU8NW6epoATSk,5a41a9648cc3d0d2d425234a,0.2800404919,0.2529275204,0.3585498062,0.0603832479,0.0480989335
7ie36YytMoKtPiL7tUvmoE,5a4198658cc3d0d2d4245001,0.2253287206,0.3311278718,0.1140150413,0.0058964053,0.323631961
4tususHNaR68xdgLstlGBA,5a41aeb18cc3d0d2d426fb8b,0.2982944605,0.1912217326,0.3398140575,0.0511179967,0.1195517526
5BUmeRrdK430O2X5PEZ2fM,5a41a7de8cc3d0d2d42508f3,0.2751596216,0.2682461912,0.3542337216,0.0584718184,0.0438886472
4AcHt3JxKy59IX7JNNlZn4,5a4197778cc3d0d2d4244463,0.3116883672,0.1602549107,0.3497081046,0.0510599195,0.127288698
6rAhrNLT74fBi4zb16RVf8,5a4194e28cc3d0d2d4242325,0.3256447528,0.1229883967,0.366878442,0.0460821992,0.1384062093
7gbE1dXHofvt3Z1iXgSLiv,5a4193db8cc3d0d2d4241463,0.1882826384,0.3705206219,0.0976195837,0.0048793688,0.3386977873
3cbU0WxlZJTFLTfXEUB433,5a41b03f8cc3d0d2d4279518,0.2443962146,0.2674211646,0.2158573915,0.0179288137,0.2543964157
0bqFiEQI5oNIuvdk4l6PYC,5a3fc2fed836490c18703c7b,0.2747918698,0.256303624,0.3653482935,0.0597826254,0.0437735873
7muzHifhMdnfN1xncRLOqk,5a41b54c8cc3d0d2d42963cc,0.2354929226,0.3110234247,0.1395252202,0.0094830623,0.3044753701
0XFbUk3QnKwp0vl9sIQtIg,5a41930b8cc3d0d2d424099d,0.1648926668,0.3859734704,0.0773915629,0.0046157904,0.3671265095
46ogc4ghPoxhfxvj3ahDNL,5a419c568cc3d0d2d42481a5,0.2646504174,0.2654479764,0.370676682,0.0605107185,0.0387142058
3oSJ7TBVCWMDMiYjXNiCKE,5a41c1ff8cc3d0d2d42ad1e1,0.2539691871,0.2844557676,0.3585769825,0.0645375317,0.0384605311
7FzXqfhbeFzALmcyi1j90U,5a419df38cc3d0d2d42493f3,0.2263613685,0.3337191747,0.1037892865,0.0067384319,0.3293917384
762310PdDnwsDxAQxzQkfX,5a41bc9a8cc3d0d2d42a9e5d,0.2227250153,0.3122414967,0.1719333625,0.0070097163,0.2860904093
1Ffb6ejR6Fe5IamqA5oRUF,5a3fb85cd836490c186fb157,0.320309555,0.2160697999,0.3283383946,0.0523938257,0.0828884249
52K4ArhA4OgMO7AsyEgqCT,5a41bb8c8cc3d0d2d42a9470,0.2390833641,0.3015882663,0.1556322571,0.0106366829,0.2930594297
0IdYRFTswLdsGwSnzOaGNF,5a41c1398cc3d0d2d42acb53,0.2561761523,0.2227770973,0.4058276273,0.0707308436,0.0444882794
2f1hLQKsXGmF9rxdrq6Jt4,5a3fc13fd836490c1870282b,0.2124631835,0.3458982276,0.0971636675,0.0046087536,0.3398661678
2fsQcmsoEVZD4EHZOzARdx,5a4198978cc3d0d2d42452b7,0.2673197056,0.1103839228,0.4351875391,0.0653823417,0.1217264908
2t0wLTcIYFtfsQU0erDjpZ,5a4190f88cc3d0d2d423f017,0.1850783513,0.3717621881,0.0779787339,0.0032868744,0.3618938523
4yGIAU59dDaVaXMDkicnlF,5a41a2ad8cc3d0d2d424cfa9,0.2440501153,0.2740973218,0.2106404023,0.0124602957,0.2587518648
3mvkWMe6swnknwscwvGCHO,5a41aa7c8cc3d0d2d42569f8,0.2393525465,0.2820890049,0.2065695228,0.0139154707,0.2580734551
7EUAjyQlDwLUeWAG1JoyG5,5a41ba2e8cc3d0d2d42a881f,0.2060811345,0.3172671057,0.1858715264,0.0112548462,0.2795253871
6xYBLeSMu1AqPsnUzEvx5n,5a3fb505d836490c186f8b0d,0.2036874611,0.3561180983,0.1173986844,0.0031514066,0.3196443496
4Imsd61cGosmAFBaMLtl4G,5a41b7108cc3d0d2d42a00cd,0.2386657412,0.2863294275,0.1760441124,0.0167964903,0.2821642286
3DtSOCXYU6o4EV0K1NgIKq,5a3fb525d836490c186f8c96,0.2165560291,0.2695774035,0.3961206471,0.0807833834,0.0369625369
6RRpZz1uPqY9E28kmSPAhw,5a41af9c8cc3d0d2d42755ae,0.2275821516,0.3047273395,0.1741053455,0.0114289267,0.2821562367
1aVmFfdSgU2Gul9Tvdr0Ef,5a41a94a8cc3d0d2d425209b,0.2274285113,0.2098388418,0.427691773,0.0852256976,0.0498151763
5BvJzeQpmsdsFp4HGUYUEx,5a41973f8cc3d0d2d4244184,0.2593268486,0.1870229559,0.3109388789,0.0384687005,0.204242616
16QSVsPKl743hu4U5C18R8,5a41b9238cc3d0d2d42a7e21,0.2203169338,0.2961879715,0.1947610139,0.015219121,0.2735149598
2jCGEMSZXMSOImpD8sqo56,5a418f5b8cc3d0d2d423dab0,0.2101142203,0.3017861563,0.1970152574,0.0208957575,0.2701886085
2hGh5VOeeqimQFxqXvfCUf,5a3fd590d836490c1871120c,0.2229897967,0.2997955121,0.204481598,0.0085306179,0.2642024753
7f5Zgnp2spUuuzKplmRkt7,5a3fbacbd836490c186fd00b,0.1709326546,0.3731463504,0.1123298477,0.0079509152,0.3356402321
2FOROU2Fdxew72QmueWSUy,5a3fd427d836490c187103cf,0.2317291356,0.2458513086,0.4057910207,0.0755310285,0.0410975066
4XepUkisa56DUeA3gbjDQD,5a3fec20d836490c187220a1,0.2039244463,0.3231697072,0.1639903287,0.0138385359,0.2950769818
0AlE80XGCZstsNz1gn3884,5a3fe62cd836490c1871d7fa,0.1898056779,0.3636949788,0.0832135895,0.0050073964,0.3582783574
5KDIH2gF0VpelTqyQS7udb,5a3fd6dad836490c187121e2,0.2193374098,0.2519365564,0.3960243967,0.0839528667,0.0487487704
2SfhiNVhk8w8xCQ89P3NPU,5a3fb900d836490c186fb8f7,0.2301247966,0.305636627,0.1577856487,0.0139663029,0.2924866248
1RSbNk7FYQjvHpKk84NLrU,5a3fbfb9d836490c1870133e,0.292065916,0.1783140486,0.2854998272,0.0476086579,0.1965115504
5jq01ts8cBQWwVZOpMax6s,5a41912b8cc3d0d2d423f27e,0.2601589129,0.2261159895,0.249291571,0.0338810092,0.2305525174
65YhYi4Fz5Ibgq7ueev2Rm,5a41a5c98cc3d0d2d424f134,0.2176878292,0.3394301729,0.0921002861,0.0064437955,0.3443379163
3dXC1YPbnQPsfHPVkm1ipj,5a3fe6f4d836490c1871e061,0.2731635753,0.2507308798,0.3722203679,0.0600275109,0.0438576661
4vvT6BU2J22M67T2ALvY9m,5a41a2f68cc3d0d2d424d2bf,0.2785344167,0.230503786,0.3874066461,0.0638697504,0.0396854009
1sjw4xq2pAWy5Vdgba5QAt,5a41ac998cc3d0d2d4263598,0.2417139978,0.2765661918,0.1986957329,0.0191153262,0.2639087513
5RZS0SXUPOybDrsKJUBAP7,5a4197b58cc3d0d2d4244785,0.2642628092,0.230652438,0.2263215084,0.0394300368,0.2393332076
0Cjq22JgURcGNecDtYtSde,5a4194498cc3d0d2d424199f,0.3346149177,0.1475372129,0.3317821325,0.0397140506,0.1463516863
0kQZetIaDwYkwPnp2Pb4eW,5a3fc9b5d836490c18709b99,0.2054465568,0.3513428459,0.0874693114,0.0071457451,0.3485955407
6PAt558ZEZl0DmdXlnjMgD,5a4193738cc3d0d2d4240f10,0.2084439811,0.335181484,0.1378804269,0.0120564703,0.3064376378
54t1lL05EmM0HpnP8WKhhx,5a3fc990d836490c187099c2,0.2802653898,0.177574558,0.3083617587,0.0352511537,0.1985471398
2LFckOYhr4hG0PtLqHYWkz,5a3fcff6d836490c1870d914,0.3118016624,0.2178611711,0.3405904877,0.0498318516,0.0799148272
6wxP7SSzfvi21Cnl8JicdQ,5a3fe7ead836490c1871ea0b,0.1925776271,0.3704369997,0.0964836861,0.0029823677,0.3375193193
0itlEL4vYjoOIwBE7GNFZi,5a3fd578d836490c187110f0,0.2485845967,0.2368008965,0.2510146189,0.0234290077,0.2401708802
1GcKPo3HglflWJSV683pHx,5a3fd52dd836490c18710e15,0.2776422718,0.2007765593,0.2616806174,0.0367696798,0.2231308717
1c1Eft7z1a5uQdJ2iwSct7,5a3fe410d836490c1871c248,0.2649166043,0.220779247,0.2529795225,0.025913872,0.2354107542
4XDJurjQCnWLlE7KLZCT9x,5a419ba88cc3d0d2d42479a7,0.1668141554,0.381506411,0.0807234675,0.0024362224,0.3685197437
2fmQwLfdowskywLBhgpqoT,5a3fc3a1d836490c18704326,0.2073543483,0.331893228,0.149167556,0.0112768147,0.300308053
0lLY20XpZ9yDobkbHI7u1y,5a41b6738cc3d0d2d429c773,0.1443165427,0.4086332391,0.0811061936,0.0057727467,0.360171278
25zhNhJtNpEildDcRiXVaV,5a41ac438cc3d0d2d4261309,0.2751958661,0.2291303489,0.2341587604,0.0284594045,0.2330556201
7d10VF1J4LqW7vrpPOngzm,5a3fe2fbd836490c1871b749,0.1867830519,0.3699132571,0.0850897763,0.0028249034,0.3553890114
17m0VwkZRhiPJf0QhiuOzB,5a41be608cc3d0d2d42aade1,0.1813059051,0.3353896688,0.1532658128,0.0224949717,0.3075436417
2UqjDAXnDxejEyE0CzfUrZ,5a41a0388cc3d0d2d424ae5d,0.2046749863,0.3402583612,0.1340672624,0.010675915,0.310323475
4rFuiqSv9uhr8JcBSof72C,5a3fc787d836490c187076fa,0.2501756246,0.2020211357,0.2862924966,0.0450032165,0.2165075267
5UTSnsj3Xf9gw0vEGk9Jp6,5a41a38a8cc3d0d2d424da4a,0.192690087,0.3560690056,0.0893477469,0.006379614,0.3555135465
1C1x4MVkql8AiABuTw6DgE,5a41ac198cc3d0d2d4260302,0.2630686354,0.1921641681,0.2978227446,0.0315854912,0.2153589608
4CHiVarfTsFhkFOk5vHS77,5a3fc682d836490c187069b1,0.2225308132,0.3124263799,0.1686099141,0.01018057,0.2862523227
4NJhFmfw43RLBLjQvxDuRS,5a4198b88cc3d0d2d4245473,0.259149569,0.2603636245,0.3637789028,0.0649106333,0.0517972704
5kmPNusdo1mCTyz4u1uEGm,5a3fe8c7d836490c1871f383,0.185001861,0.3715409455,0.0860440555,0.0028549971,0.3545581409
6ZyQqxHaXdq5Iwf4OFFmUm,5a3fc427d836490c1870486f,0.2774367117,0.2530906968,0.3633293181,0.0599361557,0.0462071177
5zjaF8JUdylMWrA7AVo3hJ,5a3fe6f2d836490c1871e04f,0.1891409119,0.3724453856,0.0759898554,0.0024074101,0.3600164371
01aC2ikO4Xgb2LUpf9JfKp,5a41a1418cc3d0d2d424ba3c,0.3105591969,0.1853591208,0.353549137,0.0529891103,0.097543435
6MxlVTY6PmY8Nyn16fvxtb,5a3fec82d836490c18722486,0.2361928417,0.2866468021,0.1904029731,0.0141585093,0.2725988738
5qOfTfMzTj2dvvpWKzIFk6,5a3fb56cd836490c186f900b,0.1802745135,0.3609962346,0.1070301363,0.0120728096,0.339626306
79ffq2PHS5TDmgnHhAyudW,5a41a0148cc3d0d2d424acde,0.143454114,0.4139012533,0.0719791585,0.0052583112,0.365407163
1z62XaHX2iYbxLARSBLoua,5a3fb507d836490c186f8b28,0.2563707638,0.2484387159,0.2224736552,0.022413408,0.2503034572
2iTBqSiPjYYns3Ta0Ohzrs,5a3fc218d836490c1870332d,0.2834859964,0.2284522516,0.3910276995,0.0577907022,0.0392433503
1dp5YyefJVa9mkiqa3s50O,5a41a9df8cc3d0d2d4253256,0.2729059675,0.2391755397,0.2282770696,0.0205458332,0.23909559
100sLnojEpcadRx4edEBA6,5a41c1b68cc3d0d2d42acf64,0.1992345354,0.3610519045,0.0859842062,0.0038082521,0.3499211017
1p6wR69pnH9LBWZvwliuz2,5a4199098cc3d0d2d4245874,0.2499508474,0.2212329878,0.2713542532,0.033797689,0.2236642227
7CqQscIWxpvzFNI3TtaDHJ,5a41b8098cc3d0d2d42a5cc3,0.1903322574,0.3555678367,0.1222471641,0.0084425848,0.323410157
25KNo5GDS6ZpLkjasaecA3,5a3fc73fd836490c187073f8,0.2917136552,0.2392730335,0.3666530807,0.0565876993,0.0457725313
0el9N0gW4ROadV7V1IPaI5,5a3fe70fd836490c1871e14b,0.2931816392,0.2098296041,0.3707480084,0.0615536019,0.0646871465
6DLkqUf81qiaGPUYEep6Gb,5a41ad4b8cc3d0d2d4268066,0.2672244883,0.1316088952,0.3873910953,0.0537359456,0.1600395755
7qdpMSVV1N6sCJ9Fv8O994,5a4197718cc3d0d2d42443fa,0.3122905299,0.1665964947,0.3010667244,0.0405977181,0.1794485329
7C8W9AhoC0TWy6zMbd2njH,5a41a6648cc3d0d2d424f796,0.1724663805,0.3603610105,0.1336105878,0.00981018,0.3237518412
0lKHVrznMIh4noTdNQJ1qw,5a3fec0cd836490c18721ff0,0.2575423466,0.2260081704,0.2601288866,0.0270062767,0.2293143198
5ypxebeHEIXjMtJb17uJlI,5a3fc165d836490c187029c1,0.2400451081,0.2880920995,0.1566516284,0.0203777888,0.2948333751
2PWXHVDEtObSmUrNhfPRav,5a3fd8e8d836490c18713f94,0.1805679072,0.3834110583,0.0769529197,0.0057489778,0.353319137
7tGdyfb73OP7XB3hZNLUZL,5a3fbcc1d836490c186febe6,0.2130280577,0.3027138742,0.1880622923,0.0167038028,0.279491973
3ONPRz71whi0nDvqIEY9th,5a41a8c68cc3d0d2d42514b0,0.2216454134,0.1891234711,0.439511582,0.0908658357,0.0588536977
7KUBHcBdAezQcKu9mZJM1Y,5a3fcb0bd836490c1870aa46,0.1728868161,0.382029589,0.091546478,0.0061103867,0.3474267302
7MkVirJ8M6XVDBLrHZLPMd,5a41b7d28cc3d0d2d42a4899,0.3161454005,0.1714683604,0.2935503114,0.0223590618,0.1964768658
4YTVF2l3v9pGQz1QbUfg2q,5a3fe0c3d836490c18719e55,0.2527129504,0.2419423399,0.2268762019,0.0283903382,0.2500781695
2XddLUPFBmTonCFy8uB3uc,5a419c978cc3d0d2d4248493,0.2262851931,0.326652401,0.129282636,0.0065113529,0.311268417
0liG9qD19eWrt5Ur4cnsYd,5a41aaaf8cc3d0d2d4257c58,0.3260393874,0.1597040003,0.3064087575,0.0221182229,0.1857296318
4GVkPMAYcZypqPv4a58tiI,5a41983b8cc3d0d2d4244e26,0.2409159046,0.275761357,0.3674386107,0.0708119428,0.0450721849
142T32SzXnlxVUfwEFMjNm,5a41be728cc3d0d2d42aae85,0.2878835123,0.1725984901,0.2992846374,0.0474383215,0.1927950387
0WiK9IsQEQEuIQ1iDxvuPg,5a41a7248cc3d0d2d4250052,0.2333239586,0.2439955991,0.4074931571,0.0735501048,0.0416371804
1rKrEdI6GKirxWHxIUPYms,5a3fb11cd836490c186f5b6f,0.2763154638,0.2359907118,0.2177141562,0.0282443818,0.2417352865
3qnGvpP8Yth1AqSBMqON5x,5a41c10f8cc3d0d2d42ac9f1,0.1948122453,0.353399284,0.1145831743,0.010494916,0.3267103804
1WLzLvyPtIKHVscQ8rbX1i,5a419c028cc3d0d2d4247dee,0.1872579792,0.328796531,0.1521779718,0.0150956084,0.3166719096
42edDgjfmvA5cRKsF1KH5a,5a3fd33fd836490c1870fa5c,0.2814931639,0.1700169455,0.3099222202,0.040807,0.1977606703
5EWAtvRDy8I6sSYlMjD6g0,5a3fe0c7d836490c18719e77,0.1840615614,0.354522486,0.1145790513,0.0157369758,0.3310999254
623ecFS6T9xsx9Rb98eii5,5a41a1808cc3d0d2d424bcf4,0.2640896309,0.243539358,0.2149178487,0.028855621,0.2485975414
5L6tkH3jDmFBX9dYdFFQXy,5a3fb49ad836490c186f85f1,0.1825017282,0.3611507004,0.0763628423,0.0050828797,0.3749018495
2wwZDwSBHaVaOI6cE2hfhf,5a419f0e8cc3d0d2d424a14d,0.2441662265,0.1585173149,0.3649777409,0.053868892,0.1784698258
3Lg3FGwBxOGuefqekQzRUf,5a3feb43d836490c1872177d,0.2186481784,0.3132606727,0.1580008697,0.0136074427,0.2964828365
2064gVxX01k0MWouz6iITE,5a3fe1f2d836490c1871ac99,0.2066523398,0.3463199893,0.0865330358,0.0093635362,0.3511310989
2PItdUt4HI3OL0UyDWMQVS,5a41aa458cc3d0d2d4255701,0.1583503783,0.3782128488,0.0666480052,0.0041486658,0.392640102
6jSW7sg56cdW32xIqgPKZy,5a3fbf53d836490c18700dac,0.2310871101,0.2999451904,0.1717162475,0.0172797025,0.2799717496
6nYo7m5cO64bANRvilwVBb,5a3fc4f4d836490c18705229,0.2236952304,0.1853207873,0.4490731341,0.0868778644,0.0550329839
6WY7D3jk8zTrHtmkqqo5GI,5a41c1e68cc3d0d2d42ad109,0.1663831001,0.3853911295,0.0784967736,0.0075801145,0.3621488821
1V1uWJvLjUEXrJY89jilz5,5a41afd38cc3d0d2d4276afd,0.1573693536,0.3786835084,0.072048691,0.0053028122,0.3865956347
3fmMaLC5jjf2N4EC2kTx0u,5a41a6d48cc3d0d2d424fc5f,0.2695094802,0.2388301849,0.2517628843,0.0140229527,0.225874498
2AgbDbAVnc4y7oB2QxISmJ,5a41b6088cc3d0d2d429a07e,0.2885098382,0.2247521311,0.2494720782,0.0172933033,0.2199726491
5kIhxGyX6VtcsLk88dwYED,5a4192b38cc3d0d2d424057c,0.2127927217,0.1688312289,0.4285026357,0.1051813552,0.0846920586
