artist;spotify_id;galiboo_id;track_id;title
Vaadat Charigim;1xYWvEmUvXYRbJqp3zFezp;1xYWvEmUvXYRbJqp3zFezp;"5a3fdff3d836490c1871954c
";Haolam Avad Mizman
Dimmu Borgir;6e8ISIsI7UQZPyEorefAhK;6e8ISIsI7UQZPyEorefAhK;"5a3fdff5d836490c1871955f
";Gateways
FEWS;0UAwcG0xu1yFjVknsEV4mu;0UAwcG0xu1yFjVknsEV4mu;"5a3fdff9d836490c1871957a
";Metal
Victor Ruiz;0xgdNNa5mIbnJKp8AG8S4z;0xgdNNa5mIbnJKp8AG8S4z;"5a3fdffbd836490c1871958f
";Red Lights
Rival Schools;558fch9H4BrW99aTfvtYrz;558fch9H4BrW99aTfvtYrz;"5a3fdffed836490c187195aa
";69 Guns
Possessed;0ZEpcKtaM4ItvzHJCg5udc;0ZEpcKtaM4ItvzHJCg5udc;"5a3fdffed836490c187195ae
";The Exorcist
Mad Season;0T7JQxpy1Li93vLNirbv0Z;0T7JQxpy1Li93vLNirbv0Z;"5a3fe004d836490c187195d8
";River Of Deceit
Death;4f5V3PQ66nIrBCqugJtaGn;4f5V3PQ66nIrBCqugJtaGn;"5a3fe007d836490c187195ec
";Symbolic
Superheaven;1IHjrY7ygKbmLVoUV1VcXc;1IHjrY7ygKbmLVoUV1VcXc;"5a3fe009d836490c18719604
";Youngest Daughter
Matador;1UcYY5JDPe05nqjODiVkx1;1UcYY5JDPe05nqjODiVkx1;"5a3fe00ad836490c1871960f
";Bsunday - Original Mix
Jerry Cantrell;5HUFo8AH9ZILmlyKFfEMNP;5HUFo8AH9ZILmlyKFfEMNP;"5a3fe00fd836490c18719631
";Cut You In
Clawfinger;1xE3snzm12GBK259IqEFlY;1xE3snzm12GBK259IqEFlY;"5a3fe011d836490c18719640
";Save Our Souls
L7;2zMQOJ4Cyl4BYbw6WqaO3h;2zMQOJ4Cyl4BYbw6WqaO3h;"5a3fe015d836490c1871965b
";Pretend We're Dead
Slam;0Y0Kj7BOR5DM0UevuY7IvO;0Y0Kj7BOR5DM0UevuY7IvO;"5a3fe016d836490c1871967c
";Vapour
Five Finger Death Punch;5t28BP42x2axFnqOOMg3CM;5t28BP42x2axFnqOOMg3CM;"5a3fe01ad836490c187196e9
";Wash It All Away
Five Finger Death Punch;5t28BP42x2axFnqOOMg3CM;5t28BP42x2axFnqOOMg3CM;"5a3fe01ed836490c18719752
";Jekyll and Hyde
Tad;2mncWLPUUFpNvBLkHzTsDO;2mncWLPUUFpNvBLkHzTsDO;"5a3fe020d836490c18719768
";Leafy Incline
Adana Twins;2JnkjHtuUjz83gkEx8QMS4;2JnkjHtuUjz83gkEx8QMS4;"5a3fe020d836490c1871976f
";Uncompromising
Radio Slave;4rzWjR3L3M54c6I25NzdM3;4rzWjR3L3M54c6I25NzdM3;"5a3fe022d836490c1871977c
";Another Club - Original Mix
Mudhoney;7LuYiSXiWs86rwWJjEEgB9;7LuYiSXiWs86rwWJjEEgB9;"5a3fe025d836490c18719799
";Suck You Dry - 2008 Remastered Version
Born Of Osiris;4HgqjpBaWctBWVHafQIpRt;4HgqjpBaWctBWVHafQIpRt;"5a3fe02ad836490c187197bf
";The Other Half Of Me
Green River;1XIIxzmo6BNRR4QkImSdsX;1XIIxzmo6BNRR4QkImSdsX;"5a3fe02bd836490c187197c8
";Swallow My Pride
Andres Campo;0vkvkNBVrXTfgkuPqI7JgL;0vkvkNBVrXTfgkuPqI7JgL;"5a3fe02bd836490c187197ce
";Remove - Original Stick
Johannes Heil;3E7NxReR3vC125lN74picI;3E7NxReR3vC125lN74picI;"5a3fe02dd836490c187197e1
";Exile 007 B1
Skin Yard;0sPa3yPonEuDbDhBzz7g4E;0sPa3yPonEuDbDhBzz7g4E;"5a3fe030d836490c18719802
";Burn a Hole
Melvins;6aVjo0xHSiuW5hkasoYSR3;6aVjo0xHSiuW5hkasoYSR3;"5a3fe036d836490c1871982c
";Revolve
Born Of Osiris;4HgqjpBaWctBWVHafQIpRt;4HgqjpBaWctBWVHafQIpRt;"5a3fe036d836490c18719830
";Machine
Johannes Heil;3E7NxReR3vC125lN74picI;3E7NxReR3vC125lN74picI;"5a3fe038d836490c1871983c
";Exile 007 A1
Jon Rundell;5R3JcY1fbHrWgWKxIz9hsG;5R3JcY1fbHrWgWKxIz9hsG;"5a3fe03ad836490c18719855
";Utopia
Malfunkshun;6iQ35vbjuK5T4QkhihmNih;6iQ35vbjuK5T4QkhihmNih;"5a3fe03cd836490c18719862
";Jezebel Woman
Emmure;1C62FV9Cltn9L4c9jAwCyk;1C62FV9Cltn9L4c9jAwCyk;"5a3fe040d836490c18719885
";Demons With Ryu
Seaweed;4jzHHEC3qk1j4hnIWPUnsu;4jzHHEC3qk1j4hnIWPUnsu;"5a3fe041d836490c1871988f
";Losing Skin
Emmure;1C62FV9Cltn9L4c9jAwCyk;1C62FV9Cltn9L4c9jAwCyk;"5a3fe042d836490c18719895
";Flag of the Beast
Love Battery;43wwctvUaVOoEHEijQ8NpF;43wwctvUaVOoEHEijQ8NpF;"5a3fe047d836490c187198c1
";Between The Eyes
Impending Doom;0sxW2BJTemkPy8tDeO1s0t;0sxW2BJTemkPy8tDeO1s0t;"5a3fe04bd836490c187198e5
";Murderer
Gruntruck;40akJv6gxzx8uyRg3vBRuX;40akJv6gxzx8uyRg3vBRuX;"5a3fe04cd836490c187198f2
";Crazy Love
The West Coast Pop Art Experimental Band;2z4eiJkDaXYCR9kv2UuSgz;2z4eiJkDaXYCR9kv2UuSgz;"5a3fe052d836490c18719921
";Shifting Sands
Suicide Silence;6HZr7Fs2VfV1PYHIwo8Ylc;6HZr7Fs2VfV1PYHIwo8Ylc;"5a3fe052d836490c1871995e
";You Can't Stop Me
Warboy;5FmD19LlSx1BzrzlrCR6ZH;5FmD19LlSx1BzrzlrCR6ZH;"5a3fe053d836490c18719980
";Rebel Herd
Iron Butterfly;3cdvlbCYf4WoBdy89RWkNS;3cdvlbCYf4WoBdy89RWkNS;"5a3fe057d836490c1871999e
";In-A-Gadda-Da-Vida - Single Version
Suicide Silence;6HZr7Fs2VfV1PYHIwo8Ylc;6HZr7Fs2VfV1PYHIwo8Ylc;"5a3fe05bd836490c18719a07
";Doris
Fever Tree;4kC1wUAU4QHotWGD2MwAHc;4kC1wUAU4QHotWGD2MwAHc;"5a3fe05dd836490c18719a1b
";San Francisco Girls (Return Of The Native)
Julian Jeweil;3C046bLxNmvBQyaucinAhf;3C046bLxNmvBQyaucinAhf;"5a3fe05fd836490c18719a36
";Rolling
The 13th Floor Elevators;7xYxgSJaIf7yOFLmknYX38;7xYxgSJaIf7yOFLmknYX38;"5a3fe063d836490c18719a50
";You're Gonna Miss Me (2008 Remastered Original Mono LP Version)
Iron Reagan;160vd9V7P2OiPVOndsKCJO;160vd9V7P2OiPVOndsKCJO;"5a3fe063d836490c18719a58
";A Dying World
The Lemon Pipers;2rUmEpDSHKMhamwClclHs5;2rUmEpDSHKMhamwClclHs5;"5a3fe068d836490c18719a84
";Green Tambourine
Julian Jeweil;3C046bLxNmvBQyaucinAhf;3C046bLxNmvBQyaucinAhf;"5a3fe06cd836490c18719aa3
";Blue
Iron Reagan;160vd9V7P2OiPVOndsKCJO;160vd9V7P2OiPVOndsKCJO;"5a3fe06dd836490c18719ab3
";Miserable Failure
Jethro Tull;6w6z8m4WXX7Tub4Rb6Lu7R;6w6z8m4WXX7Tub4Rb6Lu7R;"5a3fe06ed836490c18719ab7
";Aqualung
Joe Satriani;2yzxX2DI9LFK8VFTyW2zZ8;2yzxX2DI9LFK8VFTyW2zZ8;"5a3fe073d836490c18719ae5
";Surfing with the Alien
Ben Klock;1vJHfCreWAS46V8RZ67ojo;1vJHfCreWAS46V8RZ67ojo;"5a3fe077d836490c18719aff
";Subzero - Original Mix
Harlott;55P952flfiJs68ellyqFHU;55P952flfiJs68ellyqFHU;"5a3fe077d836490c18719b09
";First World Solutions
Ted Nugent;21ysNsPzHdqYN2fQ75ZswG;21ysNsPzHdqYN2fQ75ZswG;"5a3fe079d836490c18719b18
";Stranglehold
Skulldrain;0ns8EhOJsnFfFT5lyPrj5t;0ns8EhOJsnFfFT5lyPrj5t;"5a3fe07bd836490c18719b27
";White Phosphorus Bombings
Sorority Noise;7jXQfCP0xRnnind08ie0zT;7jXQfCP0xRnnind08ie0zT;"5a3fe07ed836490c18719b48
";No Halo
Christian Smith;0Z2EpubIhxnq4B6PV0I8n3;0Z2EpubIhxnq4B6PV0I8n3;"5a3fe081d836490c18719b5c
";Delivery - Original Mix
Joseph Gaex;0KM9KPg75EL17HT5DTREwM;0KM9KPg75EL17HT5DTREwM;"5a3fe082d836490c18719b6a
";La Cantaora - Original Mix
The Picturebooks;5L8u4AcYBOnxAtRrluOjKo;5L8u4AcYBOnxAtRrluOjKo;"5a3fe084d836490c18719b7b
";I Need That Oooh
Warbringer;4UKKKGkjNWx8KTUvea66k1;4UKKKGkjNWx8KTUvea66k1;"5a3fe088d836490c18719b9d
";Silhouettes
Weirds;2lBeT2DTx7tg1GqZsbWYvy;2lBeT2DTx7tg1GqZsbWYvy;"5a3fe089d836490c18719bab
";Phantom
Ramiro Lopez;3jYkj7h3rgKs5irWBPxjrr;3jYkj7h3rgKs5irWBPxjrr;"5a3fe08cd836490c18719bc4
";Feel It
Justin Pak;3FniQEw1MqFu3WO3LZB9l3;3FniQEw1MqFu3WO3LZB9l3;"5a3fe08dd836490c18719bd0
";Raw Cuts
ONE OK ROCK;7k73EtZwoPs516ZxE72KsO;7k73EtZwoPs516ZxE72KsO;"5a3fe08fd836490c18719c2e
";Taking Off
Warbringer;4UKKKGkjNWx8KTUvea66k1;4UKKKGkjNWx8KTUvea66k1;"5a3fe094d836490c18719c5c
";Hunter-Seeker
ONE OK ROCK;7k73EtZwoPs516ZxE72KsO;7k73EtZwoPs516ZxE72KsO;"5a3fe096d836490c18719cbd
";Bombs Away
Vinicius Honorio;22HcjzDlePLqK05zIlyn3L;22HcjzDlePLqK05zIlyn3L;"5a3fe097d836490c18719cc8
";Shrapnel
Patrick Siech;0o8ENM3dQlWJh4CkX0nGK7;0o8ENM3dQlWJh4CkX0nGK7;"5a3fe099d836490c18719cd6
";Tessellation
Waax;1KaaogmGXWK1Qi3WR81Tmi;1KaaogmGXWK1Qi3WR81Tmi;"5a3fe09ad836490c18719ce5
";Same Same
Tumourboy;4XSZIwM006f42xLjpX7hvm;4XSZIwM006f42xLjpX7hvm;"5a3fe09ed836490c18719d09
";Chernobyl Devastation
Havok;2jw4wgixxa20jls9N3Bdpq;2jw4wgixxa20jls9N3Bdpq;"5a3fe0a0d836490c18719d1a
";Hang 'Em High
Max and the Moon;64DQ047yFLjq3TpDwE2zOJ;64DQ047yFLjq3TpDwE2zOJ;"5a3fe0a1d836490c18719d26
";Killing Time
Patrick Siech;0o8ENM3dQlWJh4CkX0nGK7;0o8ENM3dQlWJh4CkX0nGK7;"5a3fe0a4d836490c18719d3b
";1133
We Came From Wolves;3DxWi2A5SzhydMMXDymRDZ;3DxWi2A5SzhydMMXDymRDZ;"5a3fe0a8d836490c18719d5b
";The Peak Beneath the Sea
Decadence;5IEfhxKvD9imv5cuoSeS9f;5IEfhxKvD9imv5cuoSeS9f;"5a3fe0aad836490c18719d74
";The Inner Circle
Blind Channel;3L58J6a7f0jyy2p6f3MSAs;3L58J6a7f0jyy2p6f3MSAs;"5a3fe0add836490c18719d94
";Alone Against All
Gary Beck;1mUVjZFnDM8mHpi4fR2bPC;1mUVjZFnDM8mHpi4fR2bPC;"5a3fe0afd836490c18719da6
";Shadow Bounce
Power Trip;3TmaQHOfq1olDKHtE38zYT;3TmaQHOfq1olDKHtE38zYT;"5a3fe0b1d836490c18719db6
";Crucifixation
Carnival Kids;5bmKH2uPHrbgh321j5rD8L;5bmKH2uPHrbgh321j5rD8L;"5a3fe0b4d836490c18719dce
";A Happier Lie
Merge;017WuxWgOk7J8gVQCIaZ9m;017WuxWgOk7J8gVQCIaZ9m;"5a3fe0bad836490c18719dfa
";The Password
Impalers;6YldzZkHrOzEpY3gmOG4Lf;6YldzZkHrOzEpY3gmOG4Lf;"5a3fe0bad836490c18719e01
";Megalodon
Gary Beck;1mUVjZFnDM8mHpi4fR2bPC;1mUVjZFnDM8mHpi4fR2bPC;"5a3fe0bbd836490c18719e0e
";Fantasy Stomp
Far From Alaska;1ztNPX8z169arfAY0TWFLB;1ztNPX8z169arfAY0TWFLB;"5a3fe0c1d836490c18719e45
";Cobra
Dust Bolt;4YTVF2l3v9pGQz1QbUfg2q;4YTVF2l3v9pGQz1QbUfg2q;"5a3fe0c3d836490c18719e55
";Mass Confusion
The Gospel Youth;5EWAtvRDy8I6sSYlMjD6g0;5EWAtvRDy8I6sSYlMjD6g0;"5a3fe0c7d836490c18719e77
";Moods Like English Weather
Bart Skils;6iWBjg4b4ll4jLiParnWXT;6iWBjg4b4ll4jLiParnWXT;"5a3fe0c8d836490c18719e85
";Shadowprint
Rescue Rangers;6erPxLLPCkVjBrW6BTylq0;6erPxLLPCkVjBrW6BTylq0;"5a3fe0cdd836490c18719efd
";Khalil
Evil Invaders;4bMhBA9z2oB9MixiL9OXCx;4bMhBA9z2oB9MixiL9OXCx;"5a3fe0cdd836490c18719f0d
";As Life Slowly Fades
LOOM;2uKUP7FQrEoDW7LwCU1M6D;2uKUP7FQrEoDW7LwCU1M6D;"5a3fe0d3d836490c18719f89
";Hate
Bart Skils;6iWBjg4b4ll4jLiParnWXT;6iWBjg4b4ll4jLiParnWXT;"5a3fe0d5d836490c18719f95
";Black Vans
Rezet;6mEsJPMfmOwRLP3NZGXYg2;6mEsJPMfmOwRLP3NZGXYg2;"5a3fe0d7d836490c18719fab
";Reality Is a Lie
Decades;06TnPxdB6QdKVOg8xFPzxB;06TnPxdB6QdKVOg8xFPzxB;"5a3fe0d9d836490c18719fc0
";The Right Mistake
Meshiaak;48s7ExfphslLIDBcjrywnn;48s7ExfphslLIDBcjrywnn;"5a3fe0dcd836490c18719fd1
";Chronicles Of The Dead
Kaiser Franz Josef;2BjP65TFh41pjLvCvR7vJj;2BjP65TFh41pjLvCvR7vJj;"5a3fe0e0d836490c1871a001
";Believe
Bart Skils;6iWBjg4b4ll4jLiParnWXT;6iWBjg4b4ll4jLiParnWXT;"5a3fe0e1d836490c1871a00b
";Lost Boys
Bart Skils;6iWBjg4b4ll4jLiParnWXT;6iWBjg4b4ll4jLiParnWXT;"5a3fe0e3d836490c1871a017
";Fifth Gear
Obsess;3eovgfJujdGl9kjhqgqx25;3eovgfJujdGl9kjhqgqx25;"5a3fe0e6d836490c1871a02f
";I Can't
Cruel Hand;1SFgBn3VKdBuPao3H2ZlFV;1SFgBn3VKdBuPao3H2ZlFV;"5a3fe0e9d836490c1871a046
";Dead Eyes Watching
Damn Yankees;7ihLzUpuNecU5VBkvOUDNq;7ihLzUpuNecU5VBkvOUDNq;"5a3fe0edd836490c1871a067
";High Enough
Viers;3vOu5BmXfs5rwPh9cE95i1;3vOu5BmXfs5rwPh9cE95i1;"5a3fe0eed836490c1871a077
";Infornography
Dustin Zahn;6ScDJaxsDqmtEB0CZY3WAC;6ScDJaxsDqmtEB0CZY3WAC;"5a3fe0f0d836490c1871a08b
";Strange (To Stability) - Len Faki Remix
Danger Danger;1VaIDrxow5xfLmB9R26JVZ;1VaIDrxow5xfLmB9R26JVZ;"5a3fe0f2d836490c1871a09a
";Don't Walk Away
Razor;4jvgoG685KIVaPYwqVF60B;4jvgoG685KIVaPYwqVF60B;"5a3fe0f5d836490c1871a0b5
";Hypertension
Danger Danger;1VaIDrxow5xfLmB9R26JVZ;1VaIDrxow5xfLmB9R26JVZ;"5a3fe0f8d836490c1871a0ce
";I Still Think About You
Mark Henning;5r2arxIZMtFSBFC25AynTW;5r2arxIZMtFSBFC25AynTW;"5a3fe0f9d836490c1871a0e5
";Dust
Great White;6ZPbX2Lxd40e2UVkXpyxvI;6ZPbX2Lxd40e2UVkXpyxvI;"5a3fe0fad836490c1871a0eb
";Save Your Love
Mark Henning;5r2arxIZMtFSBFC25AynTW;5r2arxIZMtFSBFC25AynTW;"5a3fe0fbd836490c1871a0f5
";Engine X
Nervosa;5D9d9xyLNQu32QVD9t4YqH;5D9d9xyLNQu32QVD9t4YqH;"5a3fe0ffd836490c1871a11d
";Arrogance
Firehouse;28pS8WVbFstY0o1SrqCf8I;28pS8WVbFstY0o1SrqCf8I;"5a3fe0ffd836490c1871a121
";When I Look Into Your Eyes
Alcoholator;7r3ExszWB6kH26LmIHHSMb;7r3ExszWB6kH26LmIHHSMb;"5a3fe101d836490c1871a12c
";Punch Drunk
Warrant;7HLvzuM9p11k9lUQfSM4Rq;7HLvzuM9p11k9lUQfSM4Rq;"5a3fe105d836490c1871a15e
";Heaven
Len Faki;3fI3Z6NnYoeSQjcqPQDbM4;3fI3Z6NnYoeSQjcqPQDbM4;"5a3fe108d836490c1871a1bb
";BX 3 - Original Mix
Municipal Waste;2Ah9OuOj7B57gPD1cbwiaE;2Ah9OuOj7B57gPD1cbwiaE;"5a3fe10bd836490c1871a1dd
";The Art of Partying
Warrant;7HLvzuM9p11k9lUQfSM4Rq;7HLvzuM9p11k9lUQfSM4Rq;"5a3fe10cd836490c1871a1e8
";Cherry Pie
Crazy Lixx;24k1UCsJJHHU9ohk7YIvzC;24k1UCsJJHHU9ohk7YIvzC;"5a3fe111d836490c1871a289
";Blame It On Love
Gama Bomb;7h0muodpQ1q5o3RajwownN;7h0muodpQ1q5o3RajwownN;"5a3fe112d836490c1871a290
";Ninja Untouchables/Untouchable Glory
Sian;4JkX37Ibpb0cJq2IItah0y;4JkX37Ibpb0cJq2IItah0y;"5a3fe115d836490c1871a2a8
";Pause - Oliver Koletzki & Reinier Zonneveld Remix
Return;5sn5IwgzVoS4ICZP1lN9mQ;5sn5IwgzVoS4ICZP1lN9mQ;"5a3fe118d836490c1871a2d1
";Bye Bye Johnny
Toxic Holocaust;0WVXlaglIOtQueNbucPjZ0;0WVXlaglIOtQueNbucPjZ0;"5a3fe11bd836490c1871a2dd
";Acid Fuzz
Return;5sn5IwgzVoS4ICZP1lN9mQ;5sn5IwgzVoS4ICZP1lN9mQ;"5a3fe11ed836490c1871a2f4
";Bye, Bye Johnny
Sian;4JkX37Ibpb0cJq2IItah0y;4JkX37Ibpb0cJq2IItah0y;"5a3fe121d836490c1871a316
";Medicine Man
The Quireboys;0d49iRrp4iVZggKbcpxnqI;0d49iRrp4iVZggKbcpxnqI;"5a3fe125d836490c1871a332
";I Don't Love You Anymore
S.O.D.;0YtH9hfWvKI1HxccKiiJQJ;0YtH9hfWvKI1HxccKiiJQJ;"5a3fe125d836490c1871a337
";Seasoning The Obese
Heavy Pettin;6qBZ5zsKQjFGnYGmGFNCTC;6qBZ5zsKQjFGnYGmGFNCTC;"5a3fe12ad836490c1871a366
";Sole Survivor
Mario Ochoa;2zviRwkdWgt0rjV3cxM7mg;2zviRwkdWgt0rjV3cxM7mg;"5a3fe12dd836490c1871a384
";Beast
Artillery;6N62Sla6F2uuEzNALo6720;6N62Sla6F2uuEzNALo6720;"5a3fe130d836490c1871a394
";Live by the Scythe
Casanova;5djTY6fDPhTND4ggIBCJfH;5djTY6fDPhTND4ggIBCJfH;"5a3fe130d836490c1871a39f
";Ticket To The Moon
Winger;2qQeKHrQJHLLbvDAOSO874;2qQeKHrQJHLLbvDAOSO874;"5a3fe132d836490c1871a3bc
";Headed For A Heartbreak
Micke Muster;50IjTMuVpPObIVxS7VZena;50IjTMuVpPObIVxS7VZena;"5a3fe138d836490c1871a3f3
";Hey Rosalie
Catchment;2cLpEg1aS1zkcJ2EnQv71q;2cLpEg1aS1zkcJ2EnQv71q;"5a3fe138d836490c1871a3f7
";Wanna
Warfect;7CMDtotOom4MIRumUnpzzL;7CMDtotOom4MIRumUnpzzL;"5a3fe139d836490c1871a3ff
";Purveyors of Cadavers
Marty Friedman;5czW6bitDSKbNBNDizRT9p;5czW6bitDSKbNBNDizRT9p;"5a3fe13dd836490c1871a422
";Whiteworm
Rocky Burnette;6JGUkLiRAWMNYaHdUCIUvC;6JGUkLiRAWMNYaHdUCIUvC;"5a3fe13ed836490c1871a427
";Tired of Toein' the Line
Serge Devant;41ZhnBiaqeoe6asIzVDvqP;41ZhnBiaqeoe6asIzVDvqP;"5a3fe143d836490c1871a4a3
";This Moment - Original Mix
Like Son;7JtqbsX8jQcZIoAUyG6Gi4;7JtqbsX8jQcZIoAUyG6Gi4;"5a3fe144d836490c1871a4b5
";Freakin'
Lee Rocker;5qDorluwjJoYGYfPo1skgs;5qDorluwjJoYGYfPo1skgs;"5a3fe144d836490c1871a4ba
";Wild Child
Lee Rocker;5qDorluwjJoYGYfPo1skgs;5qDorluwjJoYGYfPo1skgs;"5a3fe14ad836490c1871a534
";Night Train to Memphis
Save Us from the Archon;7kzcU2VstxyIv6Lc6R4vNM;7kzcU2VstxyIv6Lc6R4vNM;"5a3fe14ad836490c1871a53b
";Trancing Nostalgia
Latmun;2z9DWWfNONyl2nyy1GNSi0;2z9DWWfNONyl2nyy1GNSi0;"5a3fe14ed836490c1871a555
";Please Stop - Original Mix
Shiba San;7Hr9bE0u9Rl5n6QahVNRnc;7Hr9bE0u9Rl5n6QahVNRnc;"5a3fe14fd836490c1871a56a
";Okay
The Playtones;4UThQDoYdZatw3BH5zZIne;4UThQDoYdZatw3BH5zZIne;"5a3fe151d836490c1871a57d
";Chevy 55
The Go Getters;5UR2Ohlvs9osiEwbJVQHiq;5UR2Ohlvs9osiEwbJVQHiq;"5a3fe156d836490c1871a5ac
";Welcome to My Hell
Save Us from the Archon;7kzcU2VstxyIv6Lc6R4vNM;7kzcU2VstxyIv6Lc6R4vNM;"5a3fe157d836490c1871a5b2
";Lost In A Reverie
Josh Wink;6DQLkRykAsF6paJnlIMX4H;6DQLkRykAsF6paJnlIMX4H;"5a3fe15cd836490c1871a5e0
";Shoelaces
Black Raven;7LkWVc8qgKldq6Ja5WI784;7LkWVc8qgKldq6Ja5WI784;"5a3fe15dd836490c1871a5f0
";Another Sunday Morning
Divinex;6dCrUefhVK0tNUZO0MUlUw;6dCrUefhVK0tNUZO0MUlUw;"5a3fe162d836490c1871a60d
";Reinventions
Black Raven;7LkWVc8qgKldq6Ja5WI784;7LkWVc8qgKldq6Ja5WI784;"5a3fe163d836490c1871a61b
";Red Light (Spells Danger)
Rob Scallon;0A51LEnyTnXX33IyuwM0Ts;0A51LEnyTnXX33IyuwM0Ts;"5a3fe163d836490c1871a625
";Mutter
Josh Wink;6DQLkRykAsF6paJnlIMX4H;6DQLkRykAsF6paJnlIMX4H;"5a3fe167d836490c1871a63e
";Synodic Period
Cherry Tess & Her Rhythm Sparks;70B6oN2soVeM03ahxSnfFF;70B6oN2soVeM03ahxSnfFF;"5a3fe168d836490c1871a64e
";Whole Lot of Change
John Lindberg Trio;1WycSxPCDVrFmadezeD8sO;1WycSxPCDVrFmadezeD8sO;"5a3fe16bd836490c1871a667
";Forever
Counter-World Experience;5qFDBovjoijP0st1XUdMqC;5qFDBovjoijP0st1XUdMqC;"5a3fe16ed836490c1871a686
";Pulsar
John Lindberg Trio;1WycSxPCDVrFmadezeD8sO;1WycSxPCDVrFmadezeD8sO;"5a3fe170d836490c1871a6b3
";Runaway Train
Juliet Fox;7zH0EpzFgwmwpnEprtvDig;7zH0EpzFgwmwpnEprtvDig;"5a3fe172d836490c1871a6bf
";6AM - Original Mix
Andy James;4Vh8EFeScM6jIGhc9fx0WO;4Vh8EFeScM6jIGhc9fx0WO;"5a3fe174d836490c1871a6d5
";Never Back Down
John Lindberg Trio;1WycSxPCDVrFmadezeD8sO;1WycSxPCDVrFmadezeD8sO;"5a3fe176d836490c1871a6e3
";You Belong to Me
Intervals;0xpJGyjbEzkWSNfcf2tcMl;0xpJGyjbEzkWSNfcf2tcMl;"5a3fe17dd836490c1871a719
";Mata Hari
Showaddywaddy;3zIIUxcnIoUMouVQdphkeC;3zIIUxcnIoUMouVQdphkeC;"5a3fe17dd836490c1871a71d
";Under The Moon Of Love
Saib;6N4HlHINMvoTyAL0yhBUCk;6N4HlHINMvoTyAL0yhBUCk;"5a3fe17dd836490c1871a729
";Sakura Trees
The Refreshments;31oqOoeYTFXYaENhMINVl8;31oqOoeYTFXYaENhMINVl8;"5a3fe182d836490c1871a79c
";Miss You Miss Belinda
Haunted Shores;6Zebs0nwJt4EUs36wgFisx;6Zebs0nwJt4EUs36wgFisx;"5a3fe187d836490c1871a80a
";Harrison Fjord
Saib;6N4HlHINMvoTyAL0yhBUCk;6N4HlHINMvoTyAL0yhBUCk;"5a3fe189d836490c1871a81c
";Full Moon
Robert Gordon;1coQ4GcxuazfjZ0MP9JnBF;1coQ4GcxuazfjZ0MP9JnBF;"5a3fe189d836490c1871a821
";Rock Billy Boogie
Carl Perkins;5hIClg6noTaCzMu2s5wp4f;5hIClg6noTaCzMu2s5wp4f;"5a3fe18fd836490c1871a850
";Blue Suede Shoes - Rerecorded
Echopraxia;6mlBcFYajFuZDt2aagh1Sh;6mlBcFYajFuZDt2aagh1Sh;"5a3fe190d836490c1871a85c
";Abaddon
Jerry Jaye;34LPrj2jJHyeenP4sURa7N;34LPrj2jJHyeenP4sURa7N;"5a3fe196d836490c1871a88c
";Redneck Rock
Alluvial;7z2P2nNjtnAVnUavHIXZWQ;7z2P2nNjtnAVnUavHIXZWQ;"5a3fe19ad836490c1871a8c0
";Colony
The Blasters;5dr7fkIRO4K14g7U8SCue5;5dr7fkIRO4K14g7U8SCue5;"5a3fe19bd836490c1871a8cd
";Marie Marie
Mindfold Express;52CE89vhcTbC2kFqVyenw7;52CE89vhcTbC2kFqVyenw7;"5a3fe19dd836490c1871a8db
";Release
slr;3xJTfsHCkDcyYj5fj3jEC7;3xJTfsHCkDcyYj5fj3jEC7;"5a3fe19fd836490c1871a8ed
";02.wav
The Blasters;5dr7fkIRO4K14g7U8SCue5;5dr7fkIRO4K14g7U8SCue5;"5a3fe1a1d836490c1871a900
";American Music
Jack Baymoore & The Bandits;0UR8v6ibhNS162hr1f7VVQ;0UR8v6ibhNS162hr1f7VVQ;"5a3fe1a3d836490c1871a910
";A-V8 Boogie
Dick Brave & The Backbeats;0MDyJdST37GOTJufPIjkwz;0MDyJdST37GOTJufPIjkwz;"5a3fe1a9d836490c1871a93a
";Walk This Way
Vow of Volition;1Akg4NDa8r0S1f1viX3cIx;1Akg4NDa8r0S1f1viX3cIx;"5a3fe1a9d836490c1871a941
";Reinvention
Wush;4UpdjtYWiLUuaFT18TefcK;4UpdjtYWiLUuaFT18TefcK;"5a3fe1aad836490c1871a94c
";Roses
Wush;4UpdjtYWiLUuaFT18TefcK;4UpdjtYWiLUuaFT18TefcK;"5a3fe1acd836490c1871a962
";Until Later
Matchbox;1TZLeOYelnAiEkOJnofWrj;1TZLeOYelnAiEkOJnofWrj;"5a3fe1aed836490c1871a972
";Midnight Dynamos
Merrow;6lMwUV4nVScxzSAQYX4JNF;6lMwUV4nVScxzSAQYX4JNF;"5a3fe1b5d836490c1871a9a8
";Spice Dealer
Matchbox;1TZLeOYelnAiEkOJnofWrj;1TZLeOYelnAiEkOJnofWrj;"5a3fe1b5d836490c1871a9ad
";Rockabilly Rebel
Oatmello;0YAkOkbeAPiS35qyouiM4O;0YAkOkbeAPiS35qyouiM4O;"5a3fe1b7d836490c1871a9cb
";coco
Brian Setzer;4xiBg5AwhlWtuxAJO9rO6f;4xiBg5AwhlWtuxAJO9rO6f;"5a3fe1bad836490c1871aa3b
";Really Rockabilly
Sublime Harmonics;2Bkb4UN9i1sAVcwnsmGsTU;2Bkb4UN9i1sAVcwnsmGsTU;"5a3fe1bfd836490c1871aa54
";Deep in the Ocean
