datetime,lat,long,co,no2,o3,pm10,pm25,so2
2018-07-06T21:00:00,40.811097,-73.878641,239.23,26.44,35.66,28.69,18.53,0.64
2018-07-06T22:00:00,40.811097,-73.878641,276.15,12.53,44.99,26.04,17.97,0.56
2018-07-06T23:00:00,40.811097,-73.878641,159.37,15.87,39.84,30.52,15.1,0.63
2018-07-07T00:00:00,40.811097,-73.878641,142.29,18.01,38.01,26.96,11.96,0.58
2018-07-07T00:00:00,40.811097,-73.878641,142.29,18.01,38.01,26.96,11.96,0.58
2018-07-07T01:00:00,40.811097,-73.878641,138.23,14.67,36.13,16.65,12.89,0.51
2018-07-07T02:00:00,40.811097,-73.878641,138.68,32.52,34.29,24.41,13.31,0.15
2018-07-07T03:00:00,40.811097,-73.878641,141.92,37.52,31.68,22.52,15.39,0.04
2018-07-07T04:00:00,40.811097,-73.878641,90.82,35.08,33.96,24.17,15.67,0.01
2018-07-07T05:00:00,40.811097,-73.878641,89.89,12.75,33.59,16.64,13.48,0.01
2018-07-07T06:00:00,40.811097,-73.878641,88.98,18.96,31.79,18.59,10.37,0.01
2018-07-07T07:00:00,40.811097,-73.878641,82.86,37.23,32.11,23.1,10.54,0.01
2018-07-07T08:00:00,40.811097,-73.878641,92.52,15.46,31.95,20.03,12.89,0.01
2018-07-07T09:00:00,40.811097,-73.878641,95.48,15.74,30.17,21.3,10.34,0.01
2018-07-07T10:00:00,40.811097,-73.878641,122.25,14.57,33.06,23.06,10.23,0.01
2018-07-07T11:00:00,40.811097,-73.878641,131.55,8.49,30.07,12.24,7.32,0.01
2018-07-07T12:00:00,40.811097,-73.878641,130.46,16.83,32.63,23.36,12.92,0.01
2018-07-07T13:00:00,40.811097,-73.878641,101.1,14.69,35.47,19.03,11.01,0.01
2018-07-07T14:00:00,40.811097,-73.878641,132.1,19.13,36.35,21.23,12.45,0.03
2018-07-07T15:00:00,40.811097,-73.878641,126.73,15.79,40.24,17.55,10.73,0.01
2018-07-07T16:00:00,40.811097,-73.878641,131.11,15.97,45.53,19.63,12.63,0.01
2018-07-07T17:00:00,40.811097,-73.878641,169.71,10.07,47.85,19.55,16.28,0.02
2018-07-07T18:00:00,40.811097,-73.878641,177.1,16.64,50.29,20.32,13.25,0.02
2018-07-07T19:00:00,40.811097,-73.878641,193.35,6.13,54.81,16.77,16.41,0.02
2018-07-07T20:00:00,40.811097,-73.878641,155.41,29.29,48.39,22.85,10.55,0.01
2018-07-07T21:00:00,40.811097,-73.878641,225.99,18.73,53.3,24.8,9.15,0.02
2018-07-07T22:00:00,40.811097,-73.878641,180.94,25.03,47.43,34.95,11.96,0.07
2018-07-07T23:00:00,40.811097,-73.878641,235.46,26.42,47.34,26.75,14.14,0.02
2018-07-08T00:00:00,40.811097,-73.878641,187.11,19.48,40.2,27.63,13.25,0.06
2018-07-08T00:00:00,40.811097,-73.878641,187.11,19.48,40.2,27.63,13.25,0.06
2018-07-08T01:00:00,40.811097,-73.878641,145.69,19.91,34.29,31.76,15.89,0.02
2018-07-08T02:00:00,40.811097,-73.878641,154.09,31.72,30.22,33.21,11.14,0.02
2018-07-08T03:00:00,40.811097,-73.878641,180.92,23.75,29.72,36.27,16.07,0.03
2018-07-08T04:00:00,40.811097,-73.878641,217.07,26.97,26.95,39.29,16.73,0.03
2018-07-08T05:00:00,40.811097,-73.878641,230.83,21.4,28.81,37.95,15.2,0.04
2018-07-08T06:00:00,40.811097,-73.878641,238.78,19.63,24.73,29.87,5.65,0.04
2018-07-08T07:00:00,40.811097,-73.878641,235.98,16.41,22.29,34.22,5.46,0.05
2018-07-08T08:00:00,40.811097,-73.878641,239.21,22.05,17.96,40.04,9.71,0.05
2018-07-08T09:00:00,40.811097,-73.878641,247.62,20.32,21.42,41.4,5.63,0.04
2018-07-08T10:00:00,40.811097,-73.878641,241.4,19.47,23.26,45.76,5.25,0.03
2018-07-08T12:00:00,40.811097,-73.878641,223.91,25.03,25.19,43.2,13.76,0.05
2018-07-08T13:00:00,40.811097,-73.878641,288.74,25.09,33.04,37.82,19.35,0.05
2018-07-08T14:00:00,40.811097,-73.878641,288.01,17.15,41.17,30.85,18.98,0.02
2018-07-08T15:00:00,40.811097,-73.878641,213.06,15.13,36.58,29.97,18.78,0.05
2018-07-08T16:00:00,40.811097,-73.878641,206.64,18.13,39.54,27.45,14.3,0.04
2018-07-08T17:00:00,40.811097,-73.878641,201.9,15.56,45.26,26.7,14.92,0.03
2018-07-08T18:00:00,40.811097,-73.878641,204.34,26.53,55.59,27.02,15.96,0.04
2018-07-08T19:00:00,40.811097,-73.878641,157.73,17.38,49.59,27.58,14.09,0.03
2018-07-08T20:00:00,40.811097,-73.878641,156.02,13.57,43.61,29.27,12.97,0.02
2018-07-08T21:00:00,40.811097,-73.878641,184.11,15.18,53.51,30.95,16.5,0.07
2018-07-08T22:00:00,40.811097,-73.878641,229.4,19.86,58.36,32.39,17.64,0.02
2018-07-08T23:00:00,40.811097,-73.878641,281.96,12.78,62.76,33.03,15.42,0.03
2018-07-09T00:00:00,40.811097,-73.878641,210.59,41.35,48.2,32.24,17.64,0.08
2018-07-09T00:00:00,40.811097,-73.878641,210.59,41.35,48.2,32.24,17.64,0.08
2018-07-09T01:00:00,40.811097,-73.878641,179.39,22.79,45.13,33.17,13.38,0.04
2018-07-09T02:00:00,40.811097,-73.878641,178.39,25.97,43.94,34.29,17.03,0.04
2018-07-09T03:00:00,40.811097,-73.878641,184.45,26.93,27.39,33.69,16.53,0.05
2018-07-09T04:00:00,40.811097,-73.878641,205.78,23.97,24.65,40.17,13.02,0.03
2018-07-09T05:00:00,40.811097,-73.878641,196.41,27.07,24.68,37.13,16.71,0.06
2018-07-09T06:00:00,40.811097,-73.878641,261.88,29.63,23.93,38.04,17.25,0.03
2018-07-09T07:00:00,40.811097,-73.878641,197.58,30.22,25.2,39.6,13.92,0.06
2018-07-09T08:00:00,40.811097,-73.878641,184.5,43.45,20.14,40.89,14.1,0.02
2018-07-09T09:00:00,40.811097,-73.878641,165.93,24.33,19.5,39.22,16.81,0.06
2018-07-09T10:00:00,40.811097,-73.878641,199.67,40.28,20.62,46.9,16.06,0.02
2018-07-09T11:00:00,40.811097,-73.878641,196.77,24.62,22.41,43.3,15.61,0.02
2018-07-09T12:00:00,40.811097,-73.878641,234.52,28.65,22.21,43.99,19.82,0.71
2018-07-09T13:00:00,40.811097,-73.878641,221.7,32.37,20.09,37.15,21.03,0.62
2018-07-09T14:00:00,40.811097,-73.878641,305.38,33.0,25.56,33.44,19.02,0.62
2018-07-09T15:00:00,40.811097,-73.878641,307.86,22.23,36.37,29.48,17.27,0.53
2018-07-09T16:00:00,40.811097,-73.878641,258.54,24.44,42.34,25.29,17.14,0.59
2018-07-09T17:00:00,40.811097,-73.878641,213.47,33.17,48.26,24.51,20.02,0.62
2018-07-09T18:00:00,40.811097,-73.878641,256.36,13.68,59.71,24.61,22.62,0.52
2018-07-09T19:00:00,40.811097,-73.878641,261.62,18.44,65.74,24.59,19.53,0.5
2018-07-09T20:00:00,40.811097,-73.878641,264.1,36.82,69.02,27.51,17.96,0.5
2018-07-09T21:00:00,40.811097,-73.878641,194.81,17.03,84.49,23.64,21.14,0.63
2018-07-09T22:00:00,40.811097,-73.878641,289.1,12.51,73.94,28.95,18.7,0.57
2018-07-09T23:00:00,40.811097,-73.878641,223.31,34.12,58.52,30.57,21.03,0.68
2018-07-10T00:00:00,40.811097,-73.878641,238.79,22.68,50.95,31.74,21.33,0.65
2018-07-10T00:00:00,40.811097,-73.878641,238.79,22.68,50.95,31.74,21.33,0.65
2018-07-10T01:00:00,40.811097,-73.878641,188.91,28.6,42.77,33.06,19.26,0.59
2018-07-10T02:00:00,40.811097,-73.878641,201.86,41.58,38.43,31.97,19.52,0.58
2018-07-10T03:00:00,40.811097,-73.878641,205.74,27.2,33.04,34.19,18.83,0.57
2018-07-10T05:00:00,40.811097,-73.878641,207.7,25.49,30.78,35.0,16.59,0.09
2018-07-10T06:00:00,40.811097,-73.878641,201.63,40.63,30.36,39.31,19.39,0.04
2018-07-10T07:00:00,40.811097,-73.878641,215.21,32.01,29.89,40.55,19.79,0.05
2018-07-10T08:00:00,40.811097,-73.878641,197.07,24.99,26.83,31.65,16.63,0.06
2018-07-10T09:00:00,40.811097,-73.878641,195.46,24.63,31.82,39.99,17.23,0.07
2018-07-10T10:00:00,40.811097,-73.878641,233.34,41.0,34.38,47.48,17.25,0.02
2018-07-10T11:00:00,40.811097,-73.878641,225.72,32.22,32.18,42.76,17.06,0.08
2018-07-10T12:00:00,40.811097,-73.878641,218.96,49.46,29.72,49.45,19.6,0.09
2018-07-10T13:00:00,40.811097,-73.878641,301.46,55.98,29.63,41.57,21.76,0.5
2018-07-10T14:00:00,40.811097,-73.878641,372.6,29.3,35.13,34.97,20.36,0.53
2018-07-10T15:00:00,40.811097,-73.878641,313.17,26.74,40.24,34.39,20.32,0.94
2018-07-10T16:00:00,40.811097,-73.878641,297.61,18.96,59.96,32.38,19.32,0.67
2018-07-10T17:00:00,40.811097,-73.878641,185.21,22.11,65.81,30.47,17.91,0.66
2018-07-10T18:00:00,40.811097,-73.878641,193.23,27.22,71.59,30.19,18.71,0.61
2018-07-10T19:00:00,40.811097,-73.878641,205.94,21.51,78.28,30.69,17.6,0.6
2018-07-10T20:00:00,40.811097,-73.878641,203.16,17.49,77.39,31.19,18.33,0.63
2018-07-10T21:00:00,40.811097,-73.878641,205.57,26.92,72.29,37.61,17.7,0.65
2018-07-10T22:00:00,40.811097,-73.878641,280.9,11.07,77.74,39.0,19.79,0.58
2018-07-10T23:00:00,40.811097,-73.878641,212.52,32.97,71.39,73.92,18.32,0.7
2018-07-11T00:00:00,40.811097,-73.878641,212.7,24.66,69.94,52.31,19.19,1.02
2018-07-11T00:00:00,40.811097,-73.878641,212.7,24.66,69.94,52.31,19.19,1.02
2018-07-11T01:00:00,40.811097,-73.878641,162.15,21.92,60.25,62.36,20.48,1.06
2018-07-11T02:00:00,40.811097,-73.878641,150.7,21.48,45.87,71.25,18.39,1.09
2018-07-11T03:00:00,40.811097,-73.878641,218.66,40.14,36.6,57.44,23.17,1.1
2018-07-11T04:00:00,40.811097,-73.878641,231.43,45.16,33.23,59.14,24.68,0.74
2018-07-11T05:00:00,40.811097,-73.878641,174.21,25.71,23.39,57.41,20.21,0.63
2018-07-11T06:00:00,40.811097,-73.878641,185.04,26.72,36.71,54.16,16.88,0.59
2018-07-11T07:00:00,40.811097,-73.878641,175.75,27.11,42.33,47.0,17.75,0.59
2018-07-11T08:00:00,40.811097,-73.878641,196.8,25.68,40.37,47.03,16.81,0.56
2018-07-11T09:00:00,40.811097,-73.878641,172.16,43.1,34.21,42.63,17.81,0.57
2018-07-11T10:00:00,40.811097,-73.878641,191.66,46.7,35.2,49.21,16.68,0.46
2018-07-11T11:00:00,40.811097,-73.878641,194.73,33.43,37.74,43.74,19.25,0.11
2018-07-11T12:00:00,40.811097,-73.878641,174.31,26.88,31.57,39.08,14.29,0.08
2018-07-11T13:00:00,40.811097,-73.878641,193.21,23.43,34.96,37.6,17.84,0.04
2018-07-11T14:00:00,40.811097,-73.878641,184.59,22.83,32.08,36.93,18.12,0.08
2018-07-11T15:00:00,40.811097,-73.878641,176.49,19.04,38.4,37.24,18.13,0.07
2018-07-11T16:00:00,40.811097,-73.878641,220.26,14.25,47.22,36.53,18.18,0.01
2018-07-11T17:00:00,40.811097,-73.878641,194.77,13.53,53.25,37.05,16.3,0.06
2018-07-11T18:00:00,40.811097,-73.878641,208.98,21.94,59.72,37.61,16.46,0.07
2018-07-11T19:00:00,40.811097,-73.878641,193.54,24.25,55.08,38.86,21.33,0.09
2018-07-11T20:00:00,40.811097,-73.878641,245.44,12.21,48.41,37.32,20.81,0.05
2018-07-11T21:00:00,40.811097,-73.878641,214.15,21.67,40.71,39.69,17.49,0.14
2018-07-11T22:00:00,40.811097,-73.878641,274.27,12.41,48.89,40.53,18.6,0.05
2018-07-11T23:00:00,40.811097,-73.878641,287.65,16.14,48.1,49.65,22.44,0.04
2018-07-12T00:00:00,40.811097,-73.878641,226.32,20.0,40.08,40.71,17.88,0.08
2018-07-12T00:00:00,40.811097,-73.878641,226.32,20.0,40.08,40.71,17.88,0.08
2018-07-12T01:00:00,40.811097,-73.878641,220.51,28.63,37.4,45.4,20.65,0.07
2018-07-12T02:00:00,40.811097,-73.878641,221.58,23.42,29.84,48.17,19.1,0.06
2018-07-12T03:00:00,40.811097,-73.878641,256.62,34.32,30.21,50.91,19.56,0.06
2018-07-12T04:00:00,40.811097,-73.878641,264.24,35.36,32.51,60.53,18.87,0.06
2018-07-12T05:00:00,40.811097,-73.878641,260.27,27.33,30.9,52.04,19.77,0.05
2018-07-12T06:00:00,40.811097,-73.878641,245.25,25.48,29.87,54.14,20.46,0.06
2018-07-12T07:00:00,40.811097,-73.878641,233.99,27.86,20.53,56.58,20.7,0.05
2018-07-12T08:00:00,40.811097,-73.878641,194.34,28.52,23.9,59.26,19.11,0.04
2018-07-12T09:00:00,40.811097,-73.878641,204.69,27.79,27.1,64.91,21.23,0.06
2018-07-12T10:00:00,40.811097,-73.878641,209.96,27.19,25.64,62.26,17.6,0.04
2018-07-12T11:00:00,40.811097,-73.878641,224.74,18.11,27.67,55.62,17.19,0.02
2018-07-12T12:00:00,40.811097,-73.878641,192.17,40.49,20.88,52.19,18.52,0.05
2018-07-12T13:00:00,40.811097,-73.878641,199.16,32.27,25.1,50.5,19.81,0.05
2018-07-12T14:00:00,40.811097,-73.878641,198.31,32.39,30.14,45.97,14.68,0.09
2018-07-12T15:00:00,40.811097,-73.878641,238.69,16.38,37.35,40.49,17.14,0.03
2018-07-12T16:00:00,40.811097,-73.878641,197.45,18.77,39.52,36.69,15.75,0.06
2018-07-12T17:00:00,40.811097,-73.878641,192.48,27.85,42.74,35.82,15.75,0.06
2018-07-12T18:00:00,40.811097,-73.878641,262.55,15.0,50.01,35.63,16.17,0.05
2018-07-12T19:00:00,40.811097,-73.878641,215.08,20.65,47.25,30.37,14.39,0.13
2018-07-12T20:00:00,40.811097,-73.878641,273.1,20.28,53.5,29.89,15.81,0.06
2018-07-12T21:00:00,40.811097,-73.878641,245.81,30.15,59.04,42.67,18.14,0.06
2018-07-12T22:00:00,40.811097,-73.878641,235.18,21.24,58.07,35.24,19.01,0.5
2018-07-12T23:00:00,40.811097,-73.878641,241.42,23.96,56.41,42.56,15.66,0.62
2018-07-13T00:00:00,40.811097,-73.878641,238.68,24.98,49.71,45.7,19.12,0.63
2018-07-13T00:00:00,40.811097,-73.878641,238.68,24.98,49.71,45.7,19.12,0.63
2018-07-13T01:00:00,40.811097,-73.878641,205.38,24.03,43.56,35.56,19.46,0.57
2018-07-13T02:00:00,40.811097,-73.878641,201.07,26.24,38.56,40.16,20.33,0.57
2018-07-13T03:00:00,40.811097,-73.878641,225.12,27.3,36.35,43.87,21.67,0.5
2018-07-13T04:00:00,40.811097,-73.878641,215.21,39.04,25.58,45.98,18.73,0.09
2018-07-13T05:00:00,40.811097,-73.878641,275.24,28.58,21.55,48.96,21.26,0.05
2018-07-13T06:00:00,40.811097,-73.878641,241.1,40.39,14.06,53.49,18.49,0.05
2018-07-13T07:00:00,40.811097,-73.878641,247.01,39.93,12.56,53.25,20.16,0.05
2018-07-13T08:00:00,40.811097,-73.878641,258.76,29.26,18.52,55.29,20.71,0.05
2018-07-13T09:00:00,40.811097,-73.878641,239.16,52.32,12.66,62.95,17.95,0.06
2018-07-13T10:00:00,40.811097,-73.878641,234.11,31.8,14.45,65.14,16.33,0.05
2018-07-13T11:00:00,40.811097,-73.878641,238.92,29.18,18.59,65.87,20.03,0.07
2018-07-13T12:00:00,40.811097,-73.878641,271.34,24.33,20.32,62.46,21.44,0.04
2018-07-13T13:00:00,40.811097,-73.878641,317.6,29.8,20.81,56.38,22.68,0.11
2018-07-13T14:00:00,40.811097,-73.878641,309.82,54.36,3.73,55.28,22.72,0.72
2018-07-13T15:00:00,40.811097,-73.878641,251.64,12.99,27.34,48.32,18.52,0.5
2018-07-13T16:00:00,40.811097,-73.878641,208.63,20.14,33.24,47.69,18.72,0.21
2018-07-13T17:00:00,40.811097,-73.878641,252.2,17.99,45.32,44.02,18.07,0.5
2018-07-13T19:00:00,40.811097,-73.878641,261.83,11.63,59.71,38.61,20.91,0.49
2018-07-13T20:00:00,40.811097,-73.878641,317.12,17.07,59.93,27.84,20.16,0.58
2018-07-13T21:00:00,40.811097,-73.878641,258.16,19.47,57.83,30.47,18.69,0.64
2018-07-13T22:00:00,40.811097,-73.878641,265.42,16.91,57.0,27.39,19.48,0.65
2018-07-13T23:00:00,40.811097,-73.878641,226.05,29.83,48.92,36.38,17.93,0.66
2018-07-14T00:00:00,40.811097,-73.878641,228.05,18.27,48.81,41.17,19.49,0.61
2018-07-14T00:00:00,40.811097,-73.878641,228.05,18.27,48.81,41.17,19.49,0.61
2018-07-14T01:00:00,40.811097,-73.878641,182.85,38.9,38.38,34.59,18.95,0.56
2018-07-14T02:00:00,40.811097,-73.878641,196.23,28.66,33.25,35.3,15.32,0.55
2018-07-14T03:00:00,40.811097,-73.878641,200.45,32.3,29.61,37.56,17.89,0.55
2018-07-14T04:00:00,40.811097,-73.878641,213.13,27.53,26.28,37.79,19.87,0.2
2018-07-14T05:00:00,40.811097,-73.878641,215.93,45.37,30.33,46.55,15.74,0.09
2018-07-14T07:00:00,40.811097,-73.878641,223.36,23.97,25.09,41.45,15.64,0.04
2018-07-14T08:00:00,40.811097,-73.878641,209.05,24.47,24.77,43.02,16.07,0.05
2018-07-14T09:00:00,40.811097,-73.878641,227.03,35.31,24.74,44.31,21.13,0.06
2018-07-14T10:00:00,40.811097,-73.878641,225.67,24.96,24.71,44.05,14.22,0.05
2018-07-14T11:00:00,40.811097,-73.878641,237.23,25.54,23.78,44.25,18.18,0.06
2018-07-14T12:00:00,40.811097,-73.878641,232.0,16.98,26.82,50.85,15.78,0.03
2018-07-14T13:00:00,40.811097,-73.878641,209.37,26.29,32.74,57.57,16.5,0.47
2018-07-14T14:00:00,40.811097,-73.878641,219.95,21.97,33.35,52.04,19.24,0.56
2018-07-14T15:00:00,40.811097,-73.878641,248.4,14.93,40.73,51.26,20.22,0.55
2018-07-14T16:00:00,40.811097,-73.878641,212.55,12.41,45.4,49.4,17.16,0.59
2018-07-14T17:00:00,40.811097,-73.878641,231.76,6.83,59.8,42.9,17.32,0.53
2018-07-14T18:00:00,40.811097,-73.878641,210.32,16.11,62.5,49.55,22.1,0.6
2018-07-14T19:00:00,40.811097,-73.878641,196.62,14.9,68.32,50.55,15.97,0.56
2018-07-14T20:00:00,40.811097,-73.878641,216.57,15.74,66.39,51.92,17.26,0.61
2018-07-14T21:00:00,40.811097,-73.878641,226.86,17.7,63.24,50.57,18.23,0.64
2018-07-14T22:00:00,40.811097,-73.878641,281.74,18.64,62.68,52.71,19.24,0.58
2018-07-14T23:00:00,40.811097,-73.878641,286.61,8.33,60.57,46.37,22.49,0.6
2018-07-15T00:00:00,40.811097,-73.878641,224.63,17.41,54.44,51.67,17.35,0.63
2018-07-15T00:00:00,40.811097,-73.878641,224.63,17.41,54.44,51.67,17.35,0.63
2018-07-15T01:00:00,40.811097,-73.878641,159.45,20.26,48.67,61.3,18.03,0.59
2018-07-15T02:00:00,40.811097,-73.878641,186.43,17.89,46.41,55.14,19.06,0.95
2018-07-15T03:00:00,40.811097,-73.878641,190.96,32.2,42.36,66.68,21.45,1.05
2018-07-15T04:00:00,40.811097,-73.878641,196.13,17.0,38.81,62.94,23.69,1.08
2018-07-15T05:00:00,40.811097,-73.878641,208.03,17.22,38.9,65.62,19.6,1.08
2018-07-15T06:00:00,40.811097,-73.878641,242.58,14.01,41.26,58.55,12.58,1.07
2018-07-15T07:00:00,40.811097,-73.878641,198.44,11.14,41.45,59.7,11.45,0.36
2018-07-15T08:00:00,40.811097,-73.878641,153.38,13.46,36.16,56.94,7.41,0.15
2018-07-15T09:00:00,40.811097,-73.878641,207.53,16.37,33.58,65.7,12.61,0.39
2018-07-15T10:00:00,40.811097,-73.878641,216.15,19.17,33.94,63.2,16.72,0.41
2018-07-15T11:00:00,40.811097,-73.878641,225.68,17.4,33.49,62.62,16.31,0.15
2018-07-15T12:00:00,40.811097,-73.878641,224.15,20.76,29.2,55.93,10.88,0.06
2018-07-15T13:00:00,40.811097,-73.878641,208.12,14.69,32.86,41.01,12.09,0.07
2018-07-15T14:00:00,40.811097,-73.878641,233.29,23.43,27.0,46.95,19.66,0.47
2018-07-15T15:00:00,40.811097,-73.878641,233.26,38.21,27.71,50.24,21.0,0.58
2018-07-15T16:00:00,40.811097,-73.878641,257.27,36.23,33.11,46.76,23.35,0.58
2018-07-15T17:00:00,40.811097,-73.878641,255.13,20.63,35.63,45.82,18.76,0.58
2018-07-15T18:00:00,40.811097,-73.878641,303.29,21.1,36.23,48.0,20.22,0.57
2018-07-15T20:00:00,40.811097,-73.878641,276.95,14.73,49.58,50.11,19.34,0.58
2018-07-15T21:00:00,40.811097,-73.878641,236.27,30.12,55.85,56.64,16.73,0.63
2018-07-15T22:00:00,40.811097,-73.878641,303.81,32.26,55.63,61.27,18.81,0.59
2018-07-15T23:00:00,40.811097,-73.878641,259.63,40.44,51.62,67.61,23.46,0.67
2018-07-16T00:00:00,40.811097,-73.878641,247.09,21.04,49.34,49.31,20.67,0.67
2018-07-16T00:00:00,40.811097,-73.878641,247.09,21.04,49.34,49.31,20.67,0.67
2018-07-16T01:00:00,40.811097,-73.878641,216.09,27.21,46.45,53.39,21.66,0.61
2018-07-16T02:00:00,40.811097,-73.878641,221.19,30.21,37.52,63.6,18.27,0.6
2018-07-16T03:00:00,40.811097,-73.878641,213.95,24.67,29.17,66.59,20.14,0.58
2018-07-16T04:00:00,40.811097,-73.878641,225.56,24.45,24.49,71.26,18.93,0.58
2018-07-16T05:00:00,40.811097,-73.878641,228.32,47.39,26.48,76.66,22.85,0.6
2018-07-16T06:00:00,40.811097,-73.878641,293.8,28.37,28.88,73.93,19.61,0.57
2018-07-16T07:00:00,40.811097,-73.878641,301.25,43.06,30.85,85.3,23.37,0.56
2018-07-16T08:00:00,40.811097,-73.878641,287.17,28.91,28.33,85.73,22.41,0.56
2018-07-16T09:00:00,40.811097,-73.878641,257.88,25.07,27.65,88.02,18.03,0.56
2018-07-16T10:00:00,40.811097,-73.878641,234.15,33.88,22.87,96.2,19.16,0.53
2018-07-16T11:00:00,40.811097,-73.878641,254.39,29.32,24.82,94.75,16.84,0.45
2018-07-16T12:00:00,40.811097,-73.878641,294.01,29.13,25.88,85.6,18.09,0.71
2018-07-16T13:00:00,40.811097,-73.878641,296.64,30.63,26.32,51.71,20.15,0.6
2018-07-16T14:00:00,40.811097,-73.878641,317.44,45.2,26.14,52.73,20.38,0.67
2018-07-16T15:00:00,40.811097,-73.878641,278.99,29.96,31.56,41.42,24.68,0.66
2018-07-16T16:00:00,40.811097,-73.878641,363.06,18.99,44.15,40.57,25.52,0.57
2018-07-16T17:00:00,40.811097,-73.878641,260.46,18.81,48.22,35.24,24.83,0.63
2018-07-16T18:00:00,40.811097,-73.878641,258.27,22.06,67.89,40.12,21.74,0.63
2018-07-16T19:00:00,40.811097,-73.878641,315.6,13.78,77.83,38.89,21.71,0.5
2018-07-16T21:00:00,40.811097,-73.878641,267.26,22.52,70.8,39.97,26.77,1.03
2018-07-16T22:00:00,40.811097,-73.878641,335.5,10.0,65.9,40.54,29.75,1.04
2018-07-16T23:00:00,40.811097,-73.878641,268.07,26.17,49.08,42.59,27.49,1.2
2018-07-17T00:00:00,40.811097,-73.878641,263.38,20.5,44.66,38.32,24.39,1.15
2018-07-17T00:00:00,40.811097,-73.878641,263.38,20.5,44.66,38.32,24.39,1.15
2018-07-17T01:00:00,40.811097,-73.878641,244.05,22.81,38.32,40.02,22.27,1.09
2018-07-17T02:00:00,40.811097,-73.878641,245.66,35.82,36.54,42.0,21.59,1.09
2018-07-17T03:00:00,40.811097,-73.878641,292.4,26.32,27.91,40.36,24.44,0.74
2018-07-17T04:00:00,40.811097,-73.878641,245.87,22.49,23.08,41.68,25.68,0.64
2018-07-17T05:00:00,40.811097,-73.878641,201.51,16.78,21.18,30.95,23.87,0.58
2018-07-17T06:00:00,40.811097,-73.878641,216.73,21.09,23.49,37.24,22.19,0.56
2018-07-17T07:00:00,40.811097,-73.878641,207.21,16.9,31.0,33.54,26.12,0.55
2018-07-17T08:00:00,40.811097,-73.878641,211.5,18.46,31.96,35.43,21.51,0.56
2018-07-17T09:00:00,40.811097,-73.878641,221.46,19.36,32.44,35.92,22.86,0.55
2018-07-17T10:00:00,40.811097,-73.878641,224.26,15.44,25.72,29.41,21.93,0.51
2018-07-17T11:00:00,40.811097,-73.878641,235.32,20.46,23.82,36.93,23.55,0.55
2018-07-17T12:00:00,40.811097,-73.878641,191.62,24.66,18.23,43.74,23.25,0.61
2018-07-17T13:00:00,40.811097,-73.878641,223.1,26.0,16.56,40.91,21.08,0.65
2018-07-17T14:00:00,40.811097,-73.878641,268.13,17.91,26.72,39.11,25.16,0.61
2018-07-17T16:00:00,40.811097,-73.878641,297.52,33.79,39.58,41.13,22.19,0.94
2018-07-17T17:00:00,40.811097,-73.878641,258.87,36.26,47.35,39.92,20.38,1.11
2018-07-17T18:00:00,40.811097,-73.878641,302.64,13.36,60.61,39.16,24.52,1.07
2018-07-17T19:00:00,40.811097,-73.878641,215.01,17.09,46.18,38.21,23.17,1.21
2018-07-17T20:00:00,40.811097,-73.878641,277.54,15.21,46.9,40.43,23.3,1.14
2018-07-17T21:00:00,40.811097,-73.878641,211.83,29.86,40.29,40.09,22.55,0.83
2018-07-17T22:00:00,40.811097,-73.878641,273.83,11.36,48.63,42.88,23.13,0.27
2018-07-17T23:00:00,40.811097,-73.878641,245.75,25.96,37.59,44.22,20.65,0.56
2018-07-18T00:00:00,40.811097,-73.878641,264.52,23.62,28.28,50.49,13.86,0.59
2018-07-18T00:00:00,40.811097,-73.878641,264.52,23.62,28.28,50.49,13.86,0.59
2018-07-18T01:00:00,40.811097,-73.878641,265.18,31.63,24.5,41.23,15.38,0.23
2018-07-18T02:00:00,40.811097,-73.878641,249.01,29.67,37.13,43.31,12.3,0.12
2018-07-18T03:00:00,40.811097,-73.878641,189.7,22.54,36.94,43.17,13.2,0.05
2018-07-18T04:00:00,40.811097,-73.878641,199.5,22.19,30.2,44.02,13.73,0.04
2018-07-18T05:00:00,40.811097,-73.878641,183.49,20.53,30.87,32.36,12.48,0.02
2018-07-18T06:00:00,40.811097,-73.878641,182.71,19.7,29.42,29.51,15.35,0.01
2018-07-18T07:00:00,40.811097,-73.878641,178.48,19.27,33.72,30.6,12.81,0.01
2018-07-18T08:00:00,40.811097,-73.878641,169.93,27.19,29.45,24.98,11.8,0.03
2018-07-18T09:00:00,40.811097,-73.878641,200.03,20.21,28.54,25.85,13.5,0.01
2018-07-18T10:00:00,40.811097,-73.878641,185.19,33.99,23.33,26.76,13.42,0.02
2018-07-18T11:00:00,40.811097,-73.878641,197.37,30.55,21.56,26.34,15.03,0.04
2018-07-18T12:00:00,40.811097,-73.878641,161.9,26.8,22.99,28.26,14.95,0.05
2018-07-18T13:00:00,40.811097,-73.878641,270.46,20.62,23.74,19.87,15.92,0.08
2018-07-18T14:00:00,40.811097,-73.878641,208.93,11.29,32.57,20.55,16.23,0.01
2018-07-18T15:00:00,40.811097,-73.878641,160.69,14.17,32.36,29.46,13.21,0.05
2018-07-18T16:00:00,40.811097,-73.878641,162.87,17.27,36.35,28.89,16.35,0.04
2018-07-18T17:00:00,40.811097,-73.878641,208.15,11.24,48.89,29.23,13.81,0.01
2018-07-18T18:00:00,40.811097,-73.878641,165.75,15.78,46.92,29.34,13.44,0.04
