datetime,lat,long,co,no2,o3,pm10,pm25,so2
2018-07-17T02:00:00,40.7604,-74.00328,332.2,35.92,39.23,38.66,19.03,1.4
2018-07-17T03:00:00,40.7604,-74.00328,288.93,44.38,33.68,38.6,19.93,0.95
2018-07-17T04:00:00,40.7604,-74.00328,273.29,25.01,33.25,36.62,19.44,0.81
2018-07-17T05:00:00,40.7604,-74.00328,271.68,18.93,33.17,37.82,18.28,0.75
2018-07-17T06:00:00,40.7604,-74.00328,276.64,17.72,31.06,35.06,20.01,0.72
2018-07-17T07:00:00,40.7604,-74.00328,223.93,39.58,31.01,30.49,24.91,0.71
2018-07-17T08:00:00,40.7604,-74.00328,227.36,17.48,31.77,29.19,24.45,0.7
2018-07-17T09:00:00,40.7604,-74.00328,241.2,7.77,30.73,27.87,16.36,0.7
2018-07-17T10:00:00,40.7604,-74.00328,239.43,12.33,28.86,29.44,17.39,0.63
2018-07-17T11:00:00,40.7604,-74.00328,310.43,7.84,27.58,33.79,13.77,0.7
2018-07-17T12:00:00,40.7604,-74.00328,198.03,40.12,22.58,57.07,21.55,0.76
2018-07-17T13:00:00,40.7604,-74.00328,295.32,40.14,21.88,58.1,22.51,0.81
2018-07-17T14:00:00,40.7604,-74.00328,316.9,37.66,28.28,63.32,21.42,0.76
2018-07-17T16:00:00,40.7604,-74.00328,314.04,35.56,42.64,52.73,21.76,1.19
2018-07-17T17:00:00,40.7604,-74.00328,309.33,40.59,52.0,57.09,24.68,1.42
2018-07-17T18:00:00,40.7604,-74.00328,314.31,34.33,65.22,64.72,21.36,1.37
2018-07-17T19:00:00,40.7604,-74.00328,348.28,42.45,56.91,50.36,23.22,1.53
2018-07-17T20:00:00,40.7604,-74.00328,327.95,38.63,57.59,51.88,20.04,1.44
2018-07-17T21:00:00,40.7604,-74.00328,282.84,46.62,44.86,48.94,19.2,1.07
2018-07-17T22:00:00,40.7604,-74.00328,262.04,38.67,45.95,55.22,24.07,0.34
2018-07-17T23:00:00,40.7604,-74.00328,366.41,53.07,38.94,59.2,20.16,0.72
2018-07-18T00:00:00,40.7604,-74.00328,393.41,49.21,29.49,58.48,18.27,0.75
2018-07-18T00:00:00,40.7604,-74.00328,393.41,49.21,29.49,58.48,18.27,0.75
2018-07-18T01:00:00,40.7604,-74.00328,310.71,46.2,24.69,61.19,17.72,0.28
2018-07-18T02:00:00,40.7604,-74.00328,229.96,46.44,38.18,49.8,15.55,0.14
2018-07-18T03:00:00,40.7604,-74.00328,202.24,41.59,36.13,54.25,16.67,0.05
2018-07-18T04:00:00,40.7604,-74.00328,255.32,35.19,31.04,44.33,10.81,0.04
2018-07-18T05:00:00,40.7604,-74.00328,186.84,17.81,29.35,38.99,13.35,0.02
2018-07-18T06:00:00,40.7604,-74.00328,170.93,37.66,27.44,36.13,14.87,0.01
2018-07-18T07:00:00,40.7604,-74.00328,131.67,15.42,32.94,23.96,12.32,0.0
2018-07-18T08:00:00,40.7604,-74.00328,137.88,18.14,26.84,16.7,8.96,0.03
2018-07-18T09:00:00,40.7604,-74.00328,166.8,20.74,25.5,18.82,8.28,0.0
2018-07-18T10:00:00,40.7604,-74.00328,193.68,22.02,21.92,20.43,16.08,0.01
2018-07-18T11:00:00,40.7604,-74.00328,174.41,14.55,20.93,24.17,13.81,0.04
2018-07-18T12:00:00,40.7604,-74.00328,120.0,40.64,22.27,37.28,16.07,0.06
2018-07-18T13:00:00,40.7604,-74.00328,175.8,39.63,17.03,43.84,15.5,0.09
2018-07-18T14:00:00,40.7604,-74.00328,160.15,33.4,30.27,44.6,13.64,0.0
2018-07-18T15:00:00,40.7604,-74.00328,145.03,34.64,32.23,46.49,16.22,0.05
2018-07-18T16:00:00,40.7604,-74.00328,153.14,41.15,38.11,52.26,19.58,0.04
2018-07-18T17:00:00,40.7604,-74.00328,175.03,34.8,48.49,50.56,16.91,0.0
2018-07-18T18:00:00,40.7604,-74.00328,176.0,34.99,49.32,50.67,17.53,0.04
2018-07-18T19:00:00,40.7604,-74.00328,128.35,37.1,46.26,52.71,18.91,0.0
2018-07-18T20:00:00,40.7604,-74.00328,135.88,36.49,49.19,49.85,15.88,0.04
2018-07-18T21:00:00,40.7604,-74.00328,230.7,36.37,49.7,51.55,22.21,0.0
2018-07-18T22:00:00,40.7604,-74.00328,217.04,37.9,43.53,41.61,19.44,0.13
2018-07-18T23:00:00,40.7604,-74.00328,213.51,33.03,45.1,62.35,21.1,0.03
2018-07-19T00:00:00,40.7604,-74.00328,140.22,35.83,37.27,59.15,14.24,0.11
2018-07-19T00:00:00,40.7604,-74.00328,140.22,35.83,37.27,59.15,14.24,0.11
2018-07-19T01:00:00,40.7604,-74.00328,108.66,36.01,34.45,55.47,15.22,0.02
2018-07-19T02:00:00,40.7604,-74.00328,107.59,36.96,33.51,48.98,16.2,0.02
2018-07-19T03:00:00,40.7604,-74.00328,147.33,39.48,30.93,50.3,16.06,0.02
2018-07-19T04:00:00,40.7604,-74.00328,158.28,39.94,27.82,39.54,13.73,0.02
2018-07-19T05:00:00,40.7604,-74.00328,169.71,48.12,23.92,43.43,16.36,0.02
2018-07-19T06:00:00,40.7604,-74.00328,156.24,44.43,25.47,41.66,15.86,0.01
2018-07-19T07:00:00,40.7604,-74.00328,148.66,18.03,26.92,20.76,12.07,0.02
2018-07-19T08:00:00,40.7604,-74.00328,154.53,24.56,25.31,27.72,14.71,0.01
2018-07-19T09:00:00,40.7604,-74.00328,118.85,19.93,24.17,26.53,12.38,0.03
2018-07-19T10:00:00,40.7604,-74.00328,142.1,23.47,23.01,25.48,12.93,0.16
2018-07-19T11:00:00,40.7604,-74.00328,178.53,18.48,22.55,32.06,10.42,0.03
2018-07-19T12:00:00,40.7604,-74.00328,199.2,45.25,20.29,29.42,12.35,0.04
2018-07-19T13:00:00,40.7604,-74.00328,195.8,39.28,27.17,39.91,15.54,0.03
2018-07-19T14:00:00,40.7604,-74.00328,212.3,42.67,28.48,38.43,17.27,0.1
2018-07-19T15:00:00,40.7604,-74.00328,222.22,38.11,41.25,36.36,18.04,0.01
2018-07-19T16:00:00,40.7604,-74.00328,218.23,35.3,49.28,35.3,17.54,0.01
2018-07-19T17:00:00,40.7604,-74.00328,209.08,41.47,49.11,54.49,16.33,0.0
2018-07-19T18:00:00,40.7604,-74.00328,136.73,36.2,50.81,45.83,19.69,0.01
2018-07-19T19:00:00,40.7604,-74.00328,225.55,41.99,57.46,53.92,13.68,0.01
2018-07-19T20:00:00,40.7604,-74.00328,249.13,42.17,56.39,45.68,15.05,0.02
2018-07-19T21:00:00,40.7604,-74.00328,239.49,44.99,58.93,52.34,20.45,0.05
2018-07-19T22:00:00,40.7604,-74.00328,330.52,35.75,67.62,40.01,19.9,0.01
2018-07-19T23:00:00,40.7604,-74.00328,287.87,36.61,66.78,52.47,19.53,0.03
2018-07-20T00:00:00,40.7604,-74.00328,215.9,43.52,54.06,52.99,16.55,0.12
2018-07-15T00:00:00,40.76017,-74.00382,239.27,37.83,54.02,58.47,21.5,0.79
2018-07-15T01:00:00,40.76017,-74.00382,159.99,41.21,47.92,64.97,22.46,0.74
2018-07-15T02:00:00,40.76017,-74.00382,236.06,28.27,46.25,81.74,15.92,1.21
2018-07-15T03:00:00,40.76017,-74.00382,248.82,35.1,43.03,71.01,23.61,1.34
2018-07-15T04:00:00,40.76017,-74.00382,246.93,30.41,40.64,68.3,19.31,1.4
2018-07-15T05:00:00,40.76017,-74.00382,255.74,45.28,42.18,75.39,18.02,1.39
2018-07-15T06:00:00,40.76017,-74.00382,213.62,43.27,43.45,77.29,19.52,1.38
2018-07-15T07:00:00,40.76017,-74.00382,194.03,36.36,42.01,68.16,18.02,0.45
2018-07-15T08:00:00,40.76017,-74.00382,198.7,18.95,36.36,56.15,15.65,0.18
2018-07-15T09:00:00,40.76017,-74.00382,218.33,9.17,34.35,52.25,5.39,0.5
2018-07-15T10:00:00,40.76017,-74.00382,227.99,14.1,33.41,54.06,5.77,0.52
2018-07-15T11:00:00,40.76017,-74.00382,266.28,45.62,32.87,85.4,17.97,0.18
2018-07-15T12:00:00,40.76017,-74.00382,207.34,12.45,32.33,42.81,13.91,0.07
2018-07-15T13:00:00,40.76017,-74.00382,227.42,26.73,30.73,46.64,22.15,0.08
2018-07-15T14:00:00,40.76017,-74.00382,246.01,15.59,27.63,43.98,12.07,0.6
2018-07-15T15:00:00,40.76017,-74.00382,292.39,39.82,25.18,54.01,25.26,0.74
2018-07-15T16:00:00,40.76017,-74.00382,301.86,37.21,31.54,53.26,19.6,0.74
2018-07-15T17:00:00,40.76017,-74.00382,295.02,38.02,36.39,54.64,17.97,0.74
2018-07-15T18:00:00,40.76017,-74.00382,312.37,17.51,34.49,45.11,14.31,0.73
2018-07-15T20:00:00,40.76017,-74.00382,323.39,33.57,50.25,58.2,23.58,0.74
2018-07-15T21:00:00,40.76017,-74.00382,321.11,37.82,54.42,76.39,23.28,0.81
2018-07-15T22:00:00,40.76017,-74.00382,346.05,34.22,54.17,76.45,23.45,0.76
2018-07-15T23:00:00,40.76017,-74.00382,331.78,41.27,52.08,77.88,26.61,0.86
2018-07-16T00:00:00,40.76017,-74.00382,279.79,42.93,50.21,64.84,25.13,0.85
2018-07-16T00:00:00,40.76017,-74.00382,279.79,42.93,50.21,64.84,25.13,0.85
2018-07-16T01:00:00,40.76017,-74.00382,258.27,46.49,46.06,70.51,22.35,0.78
2018-07-16T02:00:00,40.76017,-74.00382,261.21,42.28,38.78,66.73,15.62,0.77
2018-07-16T03:00:00,40.76017,-74.00382,253.54,44.09,33.18,72.6,15.82,0.74
2018-07-16T04:00:00,40.76017,-74.00382,267.67,45.23,28.38,77.38,17.22,0.74
2018-07-16T05:00:00,40.76017,-74.00382,326.15,49.77,26.36,77.95,13.93,0.76
2018-07-16T06:00:00,40.76017,-74.00382,348.84,20.12,29.64,65.15,13.59,0.73
2018-07-16T07:00:00,40.76017,-74.00382,347.72,21.19,26.7,79.49,17.27,0.72
2018-07-16T08:00:00,40.76017,-74.00382,284.87,16.64,24.77,71.94,11.21,0.72
2018-07-16T09:00:00,40.76017,-74.00382,292.13,16.65,21.14,73.89,15.44,0.72
2018-07-16T10:00:00,40.76017,-74.00382,291.08,27.51,19.24,83.68,21.77,0.67
2018-07-16T11:00:00,40.76017,-74.00382,338.6,25.64,22.47,84.24,15.85,0.57
2018-07-16T12:00:00,40.76017,-74.00382,351.41,45.27,23.23,81.73,16.73,0.91
2018-07-16T13:00:00,40.76017,-74.00382,299.06,42.07,18.39,69.91,21.75,0.78
2018-07-16T14:00:00,40.76017,-74.00382,367.73,48.6,23.62,59.64,23.16,0.84
2018-07-16T15:00:00,40.76017,-74.00382,359.72,48.93,32.21,60.61,22.87,0.83
2018-07-16T16:00:00,40.76017,-74.00382,371.41,39.15,48.12,55.03,22.86,0.71
2018-07-16T17:00:00,40.76017,-74.00382,351.47,44.58,55.16,53.85,21.09,0.79
2018-07-16T18:00:00,40.76017,-74.00382,358.01,46.26,69.02,58.65,21.6,0.79
2018-07-16T19:00:00,40.76017,-74.00382,376.37,35.55,75.96,45.58,25.05,0.64
2018-07-16T21:00:00,40.76017,-74.00382,375.72,47.89,71.63,59.58,21.68,1.32
2018-07-16T22:00:00,40.76017,-74.00382,392.06,36.64,71.13,60.15,28.07,1.35
2018-07-16T23:00:00,40.76017,-74.00382,380.26,45.1,56.51,59.67,22.26,1.54
2018-07-17T00:00:00,40.76017,-74.00382,286.9,42.21,46.48,57.54,23.92,1.49
2018-07-17T00:00:00,40.76017,-74.00382,286.9,42.21,46.48,57.54,23.92,1.49
2018-07-17T01:00:00,40.76017,-74.00382,321.79,42.99,39.49,41.13,17.8,1.41
2018-07-17T02:00:00,40.76017,-74.00382,332.2,35.92,39.23,38.66,19.03,1.4
2018-07-17T03:00:00,40.76017,-74.00382,288.93,44.38,33.68,38.6,19.93,0.95
2018-07-17T04:00:00,40.76017,-74.00382,273.29,25.01,33.25,36.62,19.44,0.81
2018-07-17T05:00:00,40.76017,-74.00382,271.68,18.93,33.17,37.82,18.28,0.75
2018-07-17T06:00:00,40.76017,-74.00382,276.64,17.72,31.06,35.06,20.01,0.72
2018-07-17T07:00:00,40.76017,-74.00382,223.93,39.58,31.01,30.49,24.91,0.71
2018-07-17T08:00:00,40.76017,-74.00382,227.36,17.48,31.77,29.19,24.45,0.7
2018-07-17T09:00:00,40.76017,-74.00382,241.2,7.77,30.73,27.87,16.36,0.7
2018-07-17T10:00:00,40.76017,-74.00382,239.43,12.33,28.86,29.44,17.39,0.63
2018-07-17T11:00:00,40.76017,-74.00382,310.43,7.84,27.58,33.79,13.77,0.7
2018-07-17T12:00:00,40.76017,-74.00382,198.03,40.12,22.58,57.07,21.55,0.76
2018-07-17T13:00:00,40.76017,-74.00382,295.32,40.14,21.88,58.1,22.51,0.81
2018-07-17T14:00:00,40.76017,-74.00382,316.9,37.66,28.28,63.32,21.42,0.76
2018-07-17T16:00:00,40.76017,-74.00382,314.04,35.56,42.64,52.73,21.76,1.19
2018-07-17T17:00:00,40.76017,-74.00382,309.33,40.59,52.0,57.09,24.68,1.42
2018-07-17T18:00:00,40.76017,-74.00382,314.31,34.33,65.22,64.72,21.36,1.37
2018-07-17T19:00:00,40.76017,-74.00382,348.28,42.45,56.91,50.36,23.22,1.53
2018-07-17T20:00:00,40.76017,-74.00382,327.95,38.63,57.59,51.88,20.04,1.44
2018-07-17T21:00:00,40.76017,-74.00382,282.84,46.62,44.86,48.94,19.2,1.07
2018-07-17T22:00:00,40.76017,-74.00382,262.04,38.67,45.95,55.22,24.07,0.34
2018-07-17T23:00:00,40.76017,-74.00382,366.41,53.07,38.94,59.2,20.16,0.72
2018-07-18T00:00:00,40.76017,-74.00382,393.41,49.21,29.49,58.48,18.27,0.75
2018-07-18T00:00:00,40.76017,-74.00382,393.41,49.21,29.49,58.48,18.27,0.75
2018-07-18T01:00:00,40.76017,-74.00382,310.71,46.2,24.69,61.19,17.72,0.28
2018-07-18T02:00:00,40.76017,-74.00382,229.96,46.44,38.18,49.8,15.55,0.14
2018-07-18T03:00:00,40.76017,-74.00382,202.24,41.59,36.13,54.25,16.67,0.05
2018-07-18T04:00:00,40.76017,-74.00382,255.32,35.19,31.04,44.33,10.81,0.04
2018-07-18T05:00:00,40.76017,-74.00382,186.84,17.81,29.35,38.99,13.35,0.02
2018-07-18T06:00:00,40.76017,-74.00382,170.93,37.66,27.44,36.13,14.87,0.01
2018-07-18T07:00:00,40.76017,-74.00382,131.67,15.42,32.94,23.96,12.32,0.0
2018-07-18T08:00:00,40.76017,-74.00382,137.88,18.14,26.84,16.7,8.96,0.03
2018-07-18T09:00:00,40.76017,-74.00382,166.8,20.74,25.5,18.82,8.28,0.0
2018-07-18T10:00:00,40.76017,-74.00382,193.68,22.02,21.92,20.43,16.08,0.01
2018-07-18T11:00:00,40.76017,-74.00382,174.41,14.55,20.93,24.17,13.81,0.04
2018-07-18T12:00:00,40.76017,-74.00382,120.0,40.64,22.27,37.28,16.07,0.06
2018-07-18T13:00:00,40.76017,-74.00382,175.8,39.63,17.03,43.84,15.5,0.09
2018-07-18T14:00:00,40.76017,-74.00382,160.15,33.4,30.27,44.6,13.64,0.0
2018-07-18T15:00:00,40.76017,-74.00382,145.03,34.64,32.23,46.49,16.22,0.05
2018-07-18T16:00:00,40.76017,-74.00382,153.14,41.15,38.11,52.26,19.58,0.04
2018-07-18T17:00:00,40.76017,-74.00382,175.03,34.8,48.49,50.56,16.91,0.0
2018-07-18T18:00:00,40.76017,-74.00382,176.0,34.99,49.32,50.67,17.53,0.04
2018-07-18T19:00:00,40.76017,-74.00382,128.35,37.1,46.26,52.71,18.91,0.0
2018-07-18T20:00:00,40.76017,-74.00382,135.88,36.49,49.19,49.85,15.88,0.04
2018-07-18T21:00:00,40.76017,-74.00382,230.7,36.37,49.7,51.55,22.21,0.0
2018-07-18T22:00:00,40.76017,-74.00382,217.04,37.9,43.53,41.61,19.44,0.13
2018-07-18T23:00:00,40.76017,-74.00382,213.51,33.03,45.1,62.35,21.1,0.03
2018-07-19T00:00:00,40.76017,-74.00382,140.22,35.83,37.27,59.15,14.24,0.11
2018-07-19T00:00:00,40.76017,-74.00382,140.22,35.83,37.27,59.15,14.24,0.11
2018-07-19T01:00:00,40.76017,-74.00382,108.66,36.01,34.45,55.47,15.22,0.02
2018-07-19T02:00:00,40.76017,-74.00382,107.59,36.96,33.51,48.98,16.2,0.02
2018-07-19T03:00:00,40.76017,-74.00382,147.33,39.48,30.93,50.3,16.06,0.02
2018-07-19T04:00:00,40.76017,-74.00382,158.28,39.94,27.82,39.54,13.73,0.02
2018-07-19T05:00:00,40.76017,-74.00382,169.71,48.12,23.92,43.43,16.36,0.02
2018-07-19T06:00:00,40.76017,-74.00382,156.24,44.43,25.47,41.66,15.86,0.01
2018-07-19T07:00:00,40.76017,-74.00382,148.66,18.03,26.92,20.76,12.07,0.02
2018-07-19T08:00:00,40.76017,-74.00382,154.53,24.56,25.31,27.72,14.71,0.01
2018-07-19T09:00:00,40.76017,-74.00382,118.85,19.93,24.17,26.53,12.38,0.03
2018-07-19T10:00:00,40.76017,-74.00382,142.1,23.47,23.01,25.48,12.93,0.16
2018-07-19T11:00:00,40.76017,-74.00382,178.53,18.48,22.55,32.06,10.42,0.03
2018-07-19T12:00:00,40.76017,-74.00382,199.2,45.25,20.29,29.42,12.35,0.04
2018-07-19T13:00:00,40.76017,-74.00382,195.8,39.28,27.17,39.91,15.54,0.03
2018-07-19T14:00:00,40.76017,-74.00382,212.3,42.67,28.48,38.43,17.27,0.1
2018-07-19T15:00:00,40.76017,-74.00382,222.22,38.11,41.25,36.36,18.04,0.01
2018-07-19T16:00:00,40.76017,-74.00382,218.23,35.3,49.28,35.3,17.54,0.01
2018-07-19T17:00:00,40.76017,-74.00382,209.08,41.47,49.11,54.49,16.33,0.0
2018-07-19T18:00:00,40.76017,-74.00382,136.73,36.2,50.81,45.83,19.69,0.01
2018-07-19T19:00:00,40.76017,-74.00382,225.55,41.99,57.46,53.92,13.68,0.01
2018-07-19T20:00:00,40.76017,-74.00382,249.13,42.17,56.39,45.68,15.05,0.02
2018-07-19T21:00:00,40.76017,-74.00382,239.49,44.99,58.93,52.34,20.45,0.05
2018-07-19T22:00:00,40.76017,-74.00382,330.52,35.75,67.62,40.01,19.9,0.01
2018-07-19T23:00:00,40.76017,-74.00382,287.87,36.61,66.78,52.47,19.53,0.03
2018-07-20T00:00:00,40.76017,-74.00382,215.9,43.52,54.06,52.99,16.55,0.12
2018-07-15T00:00:00,40.7604506,-74.003221,239.27,37.83,54.02,58.47,21.5,0.79
2018-07-15T01:00:00,40.7604506,-74.003221,159.99,41.21,47.92,64.97,22.46,0.74
2018-07-15T02:00:00,40.7604506,-74.003221,236.06,28.27,46.25,81.74,15.92,1.21
2018-07-15T03:00:00,40.7604506,-74.003221,248.82,35.1,43.03,71.01,23.61,1.34
2018-07-15T04:00:00,40.7604506,-74.003221,246.93,30.41,40.64,68.3,19.31,1.4
2018-07-15T05:00:00,40.7604506,-74.003221,255.74,45.28,42.18,75.39,18.02,1.39
2018-07-15T06:00:00,40.7604506,-74.003221,213.62,43.27,43.45,77.29,19.52,1.38
2018-07-15T07:00:00,40.7604506,-74.003221,194.03,36.36,42.01,68.16,18.02,0.45
2018-07-15T08:00:00,40.7604506,-74.003221,198.7,18.95,36.36,56.15,15.65,0.18
2018-07-15T09:00:00,40.7604506,-74.003221,218.33,9.17,34.35,52.25,5.39,0.5
2018-07-15T10:00:00,40.7604506,-74.003221,227.99,14.1,33.41,54.06,5.77,0.52
2018-07-15T11:00:00,40.7604506,-74.003221,266.28,45.62,32.87,85.4,17.97,0.18
2018-07-15T12:00:00,40.7604506,-74.003221,207.34,12.45,32.33,42.81,13.91,0.07
2018-07-15T13:00:00,40.7604506,-74.003221,227.42,26.73,30.73,46.64,22.15,0.08
2018-07-15T14:00:00,40.7604506,-74.003221,246.01,15.59,27.63,43.98,12.07,0.6
2018-07-15T15:00:00,40.7604506,-74.003221,292.39,39.82,25.18,54.01,25.26,0.74
2018-07-15T16:00:00,40.7604506,-74.003221,301.86,37.21,31.54,53.26,19.6,0.74
2018-07-15T17:00:00,40.7604506,-74.003221,295.02,38.02,36.39,54.64,17.97,0.74
2018-07-15T18:00:00,40.7604506,-74.003221,312.37,17.51,34.49,45.11,14.31,0.73
2018-07-15T20:00:00,40.7604506,-74.003221,323.39,33.57,50.25,58.2,23.58,0.74
2018-07-15T21:00:00,40.7604506,-74.003221,321.11,37.82,54.42,76.39,23.28,0.81
2018-07-15T22:00:00,40.7604506,-74.003221,346.05,34.22,54.17,76.45,23.45,0.76
2018-07-15T23:00:00,40.7604506,-74.003221,331.78,41.27,52.08,77.88,26.61,0.86
2018-07-16T00:00:00,40.7604506,-74.003221,279.79,42.93,50.21,64.84,25.13,0.85
2018-07-16T00:00:00,40.7604506,-74.003221,279.79,42.93,50.21,64.84,25.13,0.85
2018-07-16T01:00:00,40.7604506,-74.003221,258.27,46.49,46.06,70.51,22.35,0.78
2018-07-16T02:00:00,40.7604506,-74.003221,261.21,42.28,38.78,66.73,15.62,0.77
2018-07-16T03:00:00,40.7604506,-74.003221,253.54,44.09,33.18,72.6,15.82,0.74
2018-07-16T04:00:00,40.7604506,-74.003221,267.67,45.23,28.38,77.38,17.22,0.74
2018-07-16T05:00:00,40.7604506,-74.003221,326.15,49.77,26.36,77.95,13.93,0.76
2018-07-16T06:00:00,40.7604506,-74.003221,348.84,20.12,29.64,65.15,13.59,0.73
2018-07-16T07:00:00,40.7604506,-74.003221,347.72,21.19,26.7,79.49,17.27,0.72
2018-07-16T08:00:00,40.7604506,-74.003221,284.87,16.64,24.77,71.94,11.21,0.72
2018-07-16T09:00:00,40.7604506,-74.003221,292.13,16.65,21.14,73.89,15.44,0.72
2018-07-16T10:00:00,40.7604506,-74.003221,291.08,27.51,19.24,83.68,21.77,0.67
2018-07-16T11:00:00,40.7604506,-74.003221,338.6,25.64,22.47,84.24,15.85,0.57
2018-07-16T12:00:00,40.7604506,-74.003221,351.41,45.27,23.23,81.73,16.73,0.91
2018-07-16T13:00:00,40.7604506,-74.003221,299.06,42.07,18.39,69.91,21.75,0.78
2018-07-16T14:00:00,40.7604506,-74.003221,367.73,48.6,23.62,59.64,23.16,0.84
2018-07-16T15:00:00,40.7604506,-74.003221,359.72,48.93,32.21,60.61,22.87,0.83
2018-07-16T16:00:00,40.7604506,-74.003221,371.41,39.15,48.12,55.03,22.86,0.71
2018-07-16T17:00:00,40.7604506,-74.003221,351.47,44.58,55.16,53.85,21.09,0.79
2018-07-16T18:00:00,40.7604506,-74.003221,358.01,46.26,69.02,58.65,21.6,0.79
2018-07-16T19:00:00,40.7604506,-74.003221,376.37,35.55,75.96,45.58,25.05,0.64
2018-07-16T21:00:00,40.7604506,-74.003221,375.72,47.89,71.63,59.58,21.68,1.32
2018-07-16T22:00:00,40.7604506,-74.003221,392.06,36.64,71.13,60.15,28.07,1.35
2018-07-16T23:00:00,40.7604506,-74.003221,380.26,45.1,56.51,59.67,22.26,1.54
2018-07-17T00:00:00,40.7604506,-74.003221,286.9,42.21,46.48,57.54,23.92,1.49
2018-07-17T00:00:00,40.7604506,-74.003221,286.9,42.21,46.48,57.54,23.92,1.49
2018-07-17T01:00:00,40.7604506,-74.003221,321.79,42.99,39.49,41.13,17.8,1.41
2018-07-17T02:00:00,40.7604506,-74.003221,332.2,35.92,39.23,38.66,19.03,1.4
2018-07-17T03:00:00,40.7604506,-74.003221,288.93,44.38,33.68,38.6,19.93,0.95
2018-07-17T04:00:00,40.7604506,-74.003221,273.29,25.01,33.25,36.62,19.44,0.81
2018-07-17T05:00:00,40.7604506,-74.003221,271.68,18.93,33.17,37.82,18.28,0.75
2018-07-17T06:00:00,40.7604506,-74.003221,276.64,17.72,31.06,35.06,20.01,0.72
2018-07-17T07:00:00,40.7604506,-74.003221,223.93,39.58,31.01,30.49,24.91,0.71
2018-07-17T08:00:00,40.7604506,-74.003221,227.36,17.48,31.77,29.19,24.45,0.7
2018-07-17T09:00:00,40.7604506,-74.003221,241.2,7.77,30.73,27.87,16.36,0.7
2018-07-17T10:00:00,40.7604506,-74.003221,239.43,12.33,28.86,29.44,17.39,0.63
2018-07-17T11:00:00,40.7604506,-74.003221,310.43,7.84,27.58,33.79,13.77,0.7
2018-07-17T12:00:00,40.7604506,-74.003221,198.03,40.12,22.58,57.07,21.55,0.76
2018-07-17T13:00:00,40.7604506,-74.003221,295.32,40.14,21.88,58.1,22.51,0.81
2018-07-17T14:00:00,40.7604506,-74.003221,316.9,37.66,28.28,63.32,21.42,0.76
2018-07-17T16:00:00,40.7604506,-74.003221,314.04,35.56,42.64,52.73,21.76,1.19
2018-07-17T17:00:00,40.7604506,-74.003221,309.33,40.59,52.0,57.09,24.68,1.42
2018-07-17T18:00:00,40.7604506,-74.003221,314.31,34.33,65.22,64.72,21.36,1.37
2018-07-17T19:00:00,40.7604506,-74.003221,348.28,42.45,56.91,50.36,23.22,1.53
2018-07-17T20:00:00,40.7604506,-74.003221,327.95,38.63,57.59,51.88,20.04,1.44
2018-07-17T21:00:00,40.7604506,-74.003221,282.84,46.62,44.86,48.94,19.2,1.07
2018-07-17T22:00:00,40.7604506,-74.003221,262.04,38.67,45.95,55.22,24.07,0.34
2018-07-17T23:00:00,40.7604506,-74.003221,366.41,53.07,38.94,59.2,20.16,0.72
2018-07-18T00:00:00,40.7604506,-74.003221,393.41,49.21,29.49,58.48,18.27,0.75
2018-07-18T00:00:00,40.7604506,-74.003221,393.41,49.21,29.49,58.48,18.27,0.75
2018-07-18T01:00:00,40.7604506,-74.003221,310.71,46.2,24.69,61.19,17.72,0.28
2018-07-18T02:00:00,40.7604506,-74.003221,229.96,46.44,38.18,49.8,15.55,0.14
2018-07-18T03:00:00,40.7604506,-74.003221,202.24,41.59,36.13,54.25,16.67,0.05
2018-07-18T04:00:00,40.7604506,-74.003221,255.32,35.19,31.04,44.33,10.81,0.04
2018-07-18T05:00:00,40.7604506,-74.003221,186.84,17.81,29.35,38.99,13.35,0.02
2018-07-18T06:00:00,40.7604506,-74.003221,170.93,37.66,27.44,36.13,14.87,0.01
2018-07-18T07:00:00,40.7604506,-74.003221,131.67,15.42,32.94,23.96,12.32,0.0
2018-07-18T08:00:00,40.7604506,-74.003221,137.88,18.14,26.84,16.7,8.96,0.03
2018-07-18T09:00:00,40.7604506,-74.003221,166.8,20.74,25.5,18.82,8.28,0.0
2018-07-18T10:00:00,40.7604506,-74.003221,193.68,22.02,21.92,20.43,16.08,0.01
2018-07-18T11:00:00,40.7604506,-74.003221,174.41,14.55,20.93,24.17,13.81,0.04
2018-07-18T12:00:00,40.7604506,-74.003221,120.0,40.64,22.27,37.28,16.07,0.06
2018-07-18T13:00:00,40.7604506,-74.003221,175.8,39.63,17.03,43.84,15.5,0.09
2018-07-18T14:00:00,40.7604506,-74.003221,160.15,33.4,30.27,44.6,13.64,0.0
2018-07-18T15:00:00,40.7604506,-74.003221,145.03,34.64,32.23,46.49,16.22,0.05
2018-07-18T16:00:00,40.7604506,-74.003221,153.14,41.15,38.11,52.26,19.58,0.04
2018-07-18T17:00:00,40.7604506,-74.003221,175.03,34.8,48.49,50.56,16.91,0.0
2018-07-18T18:00:00,40.7604506,-74.003221,176.0,34.99,49.32,50.67,17.53,0.04
2018-07-18T19:00:00,40.7604506,-74.003221,128.35,37.1,46.26,52.71,18.91,0.0
2018-07-18T20:00:00,40.7604506,-74.003221,135.88,36.49,49.19,49.85,15.88,0.04
2018-07-18T21:00:00,40.7604506,-74.003221,230.7,36.37,49.7,51.55,22.21,0.0
2018-07-18T22:00:00,40.7604506,-74.003221,217.04,37.9,43.53,41.61,19.44,0.13
